18865	5.4991	-0.63585	16.624
70100	4.6773	35.363	21.519
80563	4.4297	15.717	23.17
88759	4.0187	41.399	23.853
1.1514e+05	4.357	19.495	11.055
1.229e+05	2.4198	41.115	20.641
1.4474e+05	2.594	4.54	21.891
1.6184e+05	4.5567	20.926	-7.3421
1.7042e+05	5.7801	4.204	5.506
1.7784e+05	0.064189	8.2612	-3.0626
1.8968e+05	0.41172	8.0315	-2.8207
2.1233e+05	0.4633	0.99507	-14.388
2.2382e+05	6.0128	23	11.889
2.4296e+05	4.6271	44.01	22.862
2.4631e+05	1.519	36.749	12.896
2.6628e+05	2.8921	40.298	21.85
2.8284e+05	2.7351	-7.4355	2.2818
2.9138e+05	0.4382	18.567	-11.511
