NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-2.152,NaN,NaN,-0.27876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3508,NaN,NaN,NaN,1.8385,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8082,NaN,2.0438,1.7876,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8453,1.6484,1.3721,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.651,1.3546,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,-1.6228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,1.7337,NaN,-1.7232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.25,NaN,NaN,NaN,0
NaN,NaN,NaN,-0.85475,-0.85475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
-0.51934,NaN,NaN,NaN,-0.51172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.03163,NaN,NaN,-2.431,-2.4184,NaN,NaN,NaN,NaN,NaN,0
0.58034,NaN,NaN,NaN,NaN,NaN,NaN,0.6683,-1.8476,NaN,-2.4184,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,-1.8084,-0.81324,-0.5183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-0.99844,NaN,NaN,NaN,-0.5183,NaN,NaN,NaN,NaN,NaN,1.4634,NaN,NaN,NaN,NaN,0
-0.99844,-0.99844,NaN,NaN,NaN,NaN,NaN,NaN,0.85364,NaN,1.4634,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.85364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
