NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099406,0.074383,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.69694,0.64919,NaN,NaN,0.074383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.42909,0.61226,0.58211,NaN,NaN,NaN,0.14961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.26176,0.26176,NaN,NaN,NaN,NaN,0.45576,NaN,NaN,0.28363,0.43705,0.51137,0.44056,0.32587,NaN,NaN,NaN,NaN,5.5511e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.19293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23109,0.23802,0.27933,NaN,0.26373,0.2652,0.10825,NaN,NaN,NaN,3.7007e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.10889,0.26238,0.30851,0.3012,0.14834,0.097099,NaN,NaN,NaN,0.21622,NaN,0.15465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.10283,0.10283,0.12917,0.1024,NaN,0.061189,0.093147,0.193,0.193,NaN,NaN,0.10452,0.13132,NaN,NaN,NaN,NaN,0.11998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.10601,0.085391,NaN,NaN,0.08696,0.08696,NaN,0.12727,0.12727,0.066096,NaN,NaN,3.7007e-17,NaN,NaN,NaN,NaN,0.23022,0.23022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.0052052,NaN,NaN,0.17348,0.10613,NaN,0.12459,0.083887,0.055218,0.024838,7.4015e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11099,0.11099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
