NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.31499,0.27574,0.13773,0.47003,0.52674,0.60531,0.53897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41664,0.32575,NaN,NaN,NaN,0.51178,0.45168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.45605,0.60699,0.46175,0.40145,NaN,NaN,NaN,0.46429,0.46429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.51365,0.67287,0.54028,0.41327,NaN,NaN,NaN,NaN,0.22501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.43603,0.58169,0.66429,0.52769,0.41398,0.3529,NaN,NaN,NaN,0.18264,0.18264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17119,0.25272,0.49102,NaN,0.67117,NaN,0.32594,NaN,0.51449,NaN,NaN,0.13963,0.13963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.15375,0.10925,0.22181,0.3021,0.57025,0.42437,0.40581,NaN,0.27666,0.36883,NaN,0.44543,0.25091,NaN,0.14726,0.13539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.10157,0.133,0.21844,0.35074,0.31354,NaN,0.29408,0.39931,NaN,0.1496,0.1496,NaN,NaN,0.17782,0.17326,0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.087659,0.12746,NaN,NaN,0.3808,0.34244,0.47105,0.39545,0.44571,NaN,0.13399,0.13399,NaN,NaN,NaN,0.32997,0.3989,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.10671,0.10671,NaN,NaN,NaN,0.53937,0.43717,0.32588,0.32553,0.27946,NaN,NaN,0.0094808,0.11632,NaN,NaN,NaN,NaN,0.31265,NaN,0.00074043,2.7756e-17,NaN,NaN,NaN,NaN,NaN,0
