NaN,-1.1307,NaN,NaN,NaN,NaN,NaN,0.3361,0.23859,NaN,NaN,NaN,2.3725,NaN,NaN,NaN,0
NaN,-2.5169,3.1215,-2.1599,-2.8216,-0.63267,0.0031334,NaN,0.10719,NaN,NaN,2.305,2.0661,NaN,NaN,NaN,0
NaN,-2.658,-3.0525,NaN,NaN,NaN,-1.4749,NaN,-0.11132,-1.0217,-2.3486,2.9598,2.6048,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,-0.99521,-1.0241,-0.92676,NaN,NaN,-2.3079,-1.9541,-2.2938,2.9231,2.9388,2.9472,NaN,0
NaN,1.9548,1.3369,-0.4473,NaN,NaN,NaN,-2.6521,-2.7859,-2.2276,-2.0595,-2.0316,-3.023,-2.5843,-2.5074,NaN,0
NaN,1.2746,0.59442,NaN,-1.9646,NaN,NaN,-2.8756,3.1373,-2.4427,-1.0529,-0.85772,-2.6885,-1.9197,-2.8725,NaN,0
NaN,-0.17353,NaN,NaN,-2.3277,-1.8569,NaN,-2.4975,-3.0167,-0.19355,-0.92775,NaN,-2.0019,-2.4441,-2.38,NaN,0
NaN,0.22061,0.25801,1.5842,3.0187,-2.1901,-1.7394,-1.7776,3.0603,1.5738,NaN,NaN,NaN,-3.105,-2.8755,-2.9066,0
NaN,NaN,2.4547,1.4022,-1.4164,-0.28649,-1.3392,-1.0546,NaN,1.6492,1.6669,NaN,0.38197,-1.1124,-1.7436,-2.2382,0
-2.5848,2.7145,2.6206,2.0407,2.8947,2.5381,-1.4827,-1.7637,NaN,2.5156,2.3029,2.2252,1.1878,NaN,2.8458,NaN,0
-2.5848,2.9987,3.0444,2.6863,-2.7616,2.9097,-0.90504,-1.102,-2.4794,2.8074,2.2273,2.1118,NaN,NaN,2.1546,2.1546,0
NaN,NaN,2.4894,2.7774,3.0654,3.1291,-1.1978,-1.7638,-2.1064,NaN,NaN,2.8486,NaN,NaN,NaN,NaN,0
1.9668,1.341,1.1343,NaN,NaN,3.0842,-1.0806,NaN,-1.5683,NaN,-3.0691,2.8765,2.7747,NaN,NaN,NaN,0
2.0063,1.7685,NaN,NaN,NaN,NaN,-3.0779,-2.0424,NaN,-2.4354,-2.7538,NaN,NaN,NaN,NaN,NaN,0
NaN,2.2313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
