NaN,2.8405,NaN,NaN,NaN,NaN,NaN,-2.3669,NaN,-1.7538,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,-1.2742,NaN,2.9431,NaN,-1.7627,NaN,NaN,NaN,1.6204,NaN,NaN,NaN,0
NaN,NaN,-0.61973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.87702,2.0306,1.4274,NaN,NaN,NaN,0
NaN,-0.61973,NaN,NaN,NaN,-1.373,NaN,NaN,NaN,NaN,0.56917,NaN,1.8602,1.6401,-0.43637,NaN,0
NaN,NaN,NaN,-2.0384,NaN,NaN,NaN,NaN,-2.7479,-0.53611,0.31614,NaN,2.8286,2.1435,-0.74954,NaN,0
NaN,-2.0412,-1.6078,NaN,NaN,NaN,NaN,-2.4284,-2.6389,-1.8074,0.6117,1.4187,2.6835,2.6082,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,-1.0489,NaN,-2.0319,-2.3615,-1.4645,NaN,1.9276,NaN,NaN,2.9306,NaN,0
NaN,NaN,NaN,-1.3297,-1.1851,-0.989,-1.4282,-1.7431,-2.4251,-1.5313,0.71767,NaN,NaN,NaN,1.6188,NaN,0
NaN,NaN,NaN,NaN,-0.90846,-1.0962,NaN,NaN,NaN,NaN,NaN,NaN,3.0354,2.1541,1.6749,NaN,0
NaN,NaN,2.7666,-2.8445,NaN,NaN,-1.9273,NaN,NaN,NaN,NaN,-2.7961,NaN,NaN,NaN,NaN,0
NaN,2.6245,2.3161,2.2594,NaN,-3.0655,-2.4182,NaN,NaN,2.5096,NaN,-2.6294,NaN,NaN,NaN,NaN,0
NaN,NaN,3.0408,2.976,2.3529,2.707,-2.9353,-1.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-0.75361,NaN,NaN,2.1866,NaN,NaN,NaN,2.9602,NaN,-2.7554,-2.8503,-3.0445,NaN,NaN,0
-2.6639,-2.2668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-2.6639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
