NaN,2.8405,NaN,NaN,NaN,NaN,NaN,NaN,2.7381,NaN,0.36231,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,-0.72461,NaN,1.1892,NaN,2.7381,NaN,NaN,NaN,1.8897,NaN,NaN,NaN,0
NaN,NaN,-0.61973,NaN,NaN,NaN,-2.2096,NaN,NaN,NaN,2.2426,1.8019,1.5756,NaN,NaN,NaN,0
NaN,-0.61973,NaN,NaN,NaN,-0.9603,NaN,NaN,NaN,2.2012,1.8782,1.861,2.0511,0.66414,-0.57828,NaN,0
NaN,NaN,NaN,-2.0384,NaN,NaN,NaN,-2.0985,-3.0767,2.0292,1.5005,NaN,NaN,0.73032,-0.17956,NaN,0
NaN,-2.5046,-2.0575,NaN,NaN,NaN,NaN,-2.3668,NaN,2.6067,1.2667,NaN,1.3512,1.4042,NaN,NaN,0
NaN,NaN,-2.6581,NaN,NaN,-1.128,NaN,-1.8993,-1.7223,NaN,NaN,2.0137,NaN,NaN,1.747,NaN,0
NaN,NaN,-2.58,-1.8206,-1.2523,-0.92877,NaN,-1.5191,NaN,-2.3203,-0.89099,NaN,NaN,2.839,3.0815,NaN,0
NaN,NaN,NaN,-1.2565,-0.87766,-0.79879,-0.96774,NaN,NaN,3.0763,NaN,NaN,2.5321,-3.0744,NaN,NaN,0
NaN,NaN,-2.8954,NaN,-1.8565,NaN,-2.1848,NaN,NaN,NaN,2.5117,NaN,3.1191,NaN,NaN,NaN,0
NaN,-2.9724,-2.9133,1.6888,NaN,2.7142,-2.7742,NaN,NaN,2.5039,NaN,1.8105,NaN,NaN,-1.712,NaN,0
NaN,NaN,NaN,-0.061816,2.5427,2.6491,3.1364,-1.5725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-0.66114,NaN,NaN,2.3315,NaN,NaN,NaN,-2.4932,NaN,-2.686,-2.0098,-2.8999,NaN,NaN,0
-3.1229,2.5095,NaN,NaN,NaN,NaN,NaN,NaN,-2.4932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-3.1229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
