7	1.5288	16.405	3.5136
241	2.6357	16.405	3.5136
636	0.97656	16.405	3.5136
1450	4.8033	16.383	3.4892
1640	3.8398	17.076	4.1272
1777	2.8987	17.666	4.4626
2052	2.5195	18.979	4.903
2292	1.5845	20.099	5.257
3392	3.272	24.995	7.7726
3809	1.0644	26.701	8.9598
4081	5.9357	27.812	9.733
4477	4.2782	29.432	10.86
4661	4.8919	30.183	11.383
5456	2.6733	33.116	14.014
5723	4.1386	34.027	14.984
6317	0.12711	36.049	17.137
6600	5.4746	37.064	18.118
7087	0.41687	39.022	19.547
7722	2.4079	41.401	21.754
8222	5.2437	43.019	23.021
8632	2.6536	43.209	22.953
8747	3.8397	43.209	22.953
9009	0.87775	43.209	22.953
9111	0.68372	43.209	22.953
9788	4.1655	44.067	21.539
9969	6.2131	44.287	20.665
10040	2.0933	44.363	20.32
10338	5.8259	44.309	18.85
10647	1.1607	43.788	17.409
10783	1.97	43.403	16.749
10951	4.9609	42.985	16.033
11555	4.6725	40.935	13.928
11935	5.4941	39.099	13.483
12239	2.0208	37.589	13.536
12529	3.0866	36.151	13.671
12716	1.8255	35.224	13.757
12860	5.381	34.511	13.824
13263	5.0001	32.512	14.01
13988	5.2995	28.923	14.345
14408	2.2494	26.838	14.54
15216	3.0652	22.783	15.108
16066	1.7502	18.674	16.055
16753	3.2922	15.262	16.298
16938	4.6714	14.341	16.364
17369	1.4569	12.202	16.516
17777	4.5701	10.178	16.66
18151	1.7789	8.3156	16.793
18476	3.1316	6.6169	16.914
18833	0.86468	4.8526	17.04
19381	4.8039	2.1567	16.885
19810	0.25336	0.51027	15.581
20051	3.8034	0.0050608	14.493
20830	1.288	0.45808	10.694
20913	2.8337	0.55353	10.292
21274	4.5814	0.96945	8.5437
21425	4.5112	1.1435	7.812
21937	3.008	1.7361	5.3207
22049	0.35137	1.8619	4.7916
22278	2.8315	2.1446	3.6034
22702	4.9099	2.6338	1.5467
23292	4.2441	3.3953	-1.2844
23588	5.1211	3.9637	-2.6435
23867	3.2894	4.5001	-3.926
24330	1.8607	5.389	-6.0509
25330	1.1604	7.3107	-10.645
25460	2.4829	7.5608	-11.243
25981	1.6477	8.589	-13.701
26336	1.4117	9.2755	-15.343
28255	2.2992	9.2901	-15.816
28632	4.0823	9.2901	-15.816
29429	4.818	9.2901	-15.816
30161	4.2169	9.6696	-14.499
30253	6.2617	9.7963	-14.06
30419	0.51282	10.024	-13.268
31281	5.691	12.113	-9.5666
31933	4.0806	13.423	-6.6016
32568	2.2421	14.021	-3.5042
32829	3.3731	14.264	-2.2228
33097	3.847	14.511	-0.91387
33442	3.6217	14.839	0.81542
34209	2.0259	15.556	4.6052
34289	5.8128	15.63	5
34438	4.5348	15.768	5.7268
34922	3.7963	16.216	8.093
35194	1.3993	16.468	9.4261
35340	6.2077	16.602	10.137
35879	5.7859	17.106	12.796
36648	2.2582	18.056	16.464
36956	0.073891	18.652	17.878
37252	2.6182	19.049	19.379
37619	1.6457	19.514	21.146
38129	2.0635	20.167	23.559
38421	3.1155	20.3	23.988
38682	0.44954	20.303	23.989
39025	1.135	21.521	24.322
39364	4.7489	23.176	24.079
40014	5.6048	25.279	21.76
40205	5.6754	25.422	20.826
40881	6.1833	24.954	17.43
41537	3.885	23.458	14.532
42408	4.4864	21.954	10.47
42494	5.2815	21.815	10.071
42590	1.8337	21.649	9.5965
42876	4.1725	21.188	8.2751
43040	5.9033	20.918	7.5015
43315	4.2446	20.466	6.2051
43568	6.2395	20.053	5.0215
44913	5.5224	17.484	-1.2256
45044	3.7908	17.157	-1.797
45820	3.2537	15.902	-5.4375
46445	2.391	14.606	-8.26
46657	6.0579	14.284	-9.2643
47189	5.6265	13.473	-11.785
48130	2.974	11	-15.435
49097	1.6526	10.916	-15.428
49689	0.076244	10.913	-15.425
49815	0.64773	10.722	-15.304
50082	3.2919	9.6014	-14.589
51093	5.2924	5.567	-11.593
51431	1.081	4.2587	-10.529
52412	0.94456	0.40698	-7.3949
52672	2.6572	-0.65804	-6.6609
53017	1.4793	-2.1655	-5.8423
53249	3.5695	-3.1791	-5.2919
53428	5.484	-3.9513	-4.8461
53491	3.2338	-4.2119	-4.6712
54628	2.2777	-8.8537	-1.446
55028	0.12503	-10.244	-0.016006
55201	0.43091	-10.843	0.59936
55327	1.3432	-11.281	1.0496
55907	1.3948	-12.811	2.6315
56217	4.145	-12.811	2.631
56241	2.1072	-12.811	2.631
57211	5.8095	-11.614	3.2954
57225	1.7809	-11.552	3.3269
57422	2.5391	-10.676	3.769
57521	5.9323	-10.237	3.9909
57987	3.3594	-8.1677	5.0355
58154	0.78043	-7.3893	5.3362
59060	0.61554	-3.0882	6.6892
59363	3.0415	-1.6443	7.1435
60195	5.0188	2.3494	8.4959
60434	1.8313	3.4353	8.9816
60598	3.2139	4.1816	9.3154
61155	1.121	6.7113	10.447
61484	2.523	8.2063	11.115
62135	1.6727	11.166	12.439
62492	2.3156	12.786	13.163
63251	5.2894	16.339	14.572
63341	1.6048	16.802	14.672
63421	0.35838	17.194	14.757
63669	0.32706	18.402	15.017
63921	4.0495	19.627	15.282
64298	4.3676	21.461	15.681
64849	5.4214	23.924	16.882
64965	0.1471	24.433	17.152
65009	1.1224	24.627	17.255
65457	4.6519	26.634	18.224
65585	4.1776	27.222	18.469
66012	0.34467	29.207	19.242
66225	5.9548	30.23	19.482
66737	2.0197	32.645	20.287
66877	5.0148	33.288	20.554
66915	4.9578	33.46	20.626
66988	3.5569	33.801	20.768
67508	3.287	36.266	21.793
69445	5.0537	41.887	24.017
69790	4.347	41.887	24.017
70334	2.2549	41.887	24.017
70449	1.7601	41.887	24.017
71378	1.1382	39.837	20.382
71615	6.0589	39.216	19.379
72323	5.5325	37.362	16.385
73006	2.6551	34.603	14.614
73137	3.0865	33.95	14.611
74047	3.412	29.6	15.777
74134	3.9883	29.197	15.947
74447	0.30899	27.766	16.548
74978	5.7086	25.295	17.586
75436	1.2566	23.149	18.487
75730	4.0339	21.803	19.053
75896	1.9036	21.023	19.38
76658	1.7915	17.542	20.843
76839	5.3564	16.713	21.191
77028	3.8945	15.819	21.567
77266	0.11543	14.752	22.015
77885	1.6131	11.83	22.774
78288	3.5252	9.9937	22.04
78481	2.5048	9.2738	21.291
78955	5.7688	8.6099	19.073
79281	0.11513	8.8654	17.876
79930	1.6626	10.419	17.186
80535	5.5891	13.317	17.78
81066	0.55234	15.873	18.386
81326	5.9773	17.128	18.698
81649	1.885	18.636	19.253
81685	1.282	18.804	19.315
81889	2.9573	19.755	19.665
82361	0.82405	22.041	20.508
82945	0.12905	24.79	21.439
83129	1.1454	25.69	21.591
83282	5.1038	26.443	21.718
84209	0.59467	30.995	22.488
84389	1.3508	31.875	22.637
84554	1.0373	32.687	22.774
85290	2.6445	36.303	23.386
85624	3.4457	37.943	23.663
86010	2.8485	39.84	23.984
86733	3.1015	41.957	23.909
87255	0.77769	41.956	23.911
87575	2.9076	41.956	23.911
89107	4.724	40.964	23.122
89233	0.6212	40.472	22.731
89483	4.3502	39.509	21.943
89649	4.4215	38.913	21.25
89856	3.795	38.266	20.458
90115	3.7263	37.451	19.463
90910	3.9985	35.568	15.998
91049	2.453	35.384	15.331
91308	6.1215	35.043	14.088
91399	1.8798	34.923	13.651
91731	2.1955	34.484	12.055
91889	0.087216	34.247	11.307
92027	1.3914	33.941	10.693
92778	3.8444	32.228	7.3731
93256	4.6692	31.336	5.1805
93481	2.2567	31.068	3.9974
93873	0.49688	30.503	2.1437
94339	0.80212	29.532	0.036637
94417	1.5372	29.371	-0.31314
95203	4.4664	27.732	-3.8685
95502	4.291	27.109	-5.2211
95842	6.161	26.401	-6.7577
96549	2.4338	24.927	-9.9558
96726	3.7353	24.559	-10.753
97087	3.6701	23.805	-12.39
97369	1.6565	23.217	-13.665
97536	2.2682	22.846	-14.471
98075	5.9681	21.712	-16.932
98221	6.1915	21.408	-17.592
98627	6.1035	20.421	-19.352
99206	1.5395	17.885	-20.539
99523	2.564	16.348	-20.26
99797	4.6284	15.082	-19.759
1.0011e+05	4.6945	13.863	-18.805
1.0047e+05	4.382	12.922	-17.628
1.0111e+05	2.6179	11.947	-15.909
1.0135e+05	1.5259	11.075	-15.157
1.017e+05	4.5169	9.7477	-14.012
1.0227e+05	4.426	7.5983	-12.158
1.0309e+05	3.2403	4.5095	-9.4939
1.0352e+05	4.0026	2.8667	-8.0768
1.0404e+05	0.28351	1.3176	-6.22
1.0431e+05	4.1114	1.0677	-4.9111
1.0492e+05	4.9942	2.3244	-2.1782
1.0539e+05	5.3894	4.2628	-0.82643
1.0601e+05	4.7757	6.8087	0.91631
1.0631e+05	1.0694	8.117	1.6061
1.0666e+05	2.7134	9.7431	2.2301
1.0731e+05	5.5429	12.671	3.5839
