2087	0.029116	-6.2966	1.162
11589	2.3904	16.107	1.1975
35719	3.1927	-15.308	-10.918
38025	0.53275	-6.968	-3.1921
43228	3.1392	10.692	13.84
49941	1.5992	2.4781	9.4238
76028	4.5061	-19.697	-17.425
83367	4.9758	2.3379	-26
96341	4.5182	-1.8715	-0.10536
1.0093e+05	1.3688	-21.836	-8.2959
1.1207e+05	4.8451	-6.329	-30.423
1.4124e+05	4.0491	-22.195	-15.471
1.5105e+05	1.3806	-23.087	8.9639
1.8719e+05	0.87874	9.4983	8.6432
2.0577e+05	1.4106	6.2432	11.076
2.3709e+05	0.84841	3.2862	11.79
2.5872e+05	1.7079	2.2911	12.168
2.6631e+05	5.1039	-5.0912	-20.112
2.8085e+05	2.7729	-8.4022	-14.486
