NaN,-1.2761,-0.71233,-1.9878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
-1.3958,NaN,NaN,-1.9878,-1.7536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
-1.7559,NaN,NaN,NaN,NaN,-0.7654,-0.34514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-1.6725,NaN,NaN,NaN,NaN,-0.34514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.3205,-2.0587,NaN,0
NaN,-0.5913,NaN,NaN,NaN,NaN,NaN,NaN,1.1429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.59392,-1.5398,-1.9046,NaN,NaN,0
NaN,-1.272,-1.272,NaN,NaN,NaN,NaN,NaN,NaN,0.90322,0.65009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.97971,0.45224,-0.10145,-1.5606,NaN,NaN,NaN,0
NaN,-0.88141,-0.11862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.65009,NaN,-0.6339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.95821,0.73702,NaN,-0.90493,NaN,-2.0845,2.5446,0.85632,0
NaN,NaN,-1.6851,-1.1487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.49505,-0.63593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5302,1.3967,2.2035,NaN,NaN,-2.1089,-2.1721,NaN,NaN,1.9047,0
NaN,NaN,0.33204,0.59983,NaN,NaN,NaN,NaN,NaN,NaN,-1.6396,-1.4965,NaN,-0.60663,-1.6103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.9534,1.7893,NaN,NaN,NaN,0.89054,2.9781,-2.2111,NaN,NaN,NaN,1.9528,0
NaN,NaN,-0.48979,NaN,-0.15332,0.053982,NaN,NaN,NaN,NaN,NaN,NaN,1.8952,NaN,NaN,-1.1122,-0.0074481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4361,-1.1295,-1.5191,NaN,NaN,NaN,NaN,2.5266,2.4676,2.7627,NaN,NaN,NaN,2.7822,NaN,0
NaN,NaN,NaN,0.69614,0.16656,0.71027,NaN,NaN,NaN,2.1923,2.1923,NaN,NaN,2.2426,NaN,NaN,-0.40476,0.83731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5216,2.5864,NaN,NaN,NaN,NaN,NaN,2.7691,2.0725,1.9438,NaN,NaN,NaN,-2.9465,2.3246,NaN,0
NaN,NaN,NaN,0.6024,0.18094,0.40417,NaN,NaN,NaN,2.4232,NaN,NaN,NaN,NaN,2.0915,1.88,NaN,2.209,2.421,NaN,NaN,NaN,NaN,NaN,1.2794,1.351,1.3456,2.1731,1.6834,NaN,NaN,NaN,-2.9781,2.5533,2.0219,2.4323,-2.3708,-2.1902,-0.83911,-2.2212,NaN,NaN,0
NaN,NaN,NaN,NaN,1.8825,-3.0515,-1.1875,-1.0078,NaN,-2.8941,NaN,NaN,NaN,NaN,NaN,2.5895,2.4542,2.1614,1.975,2.4235,NaN,NaN,NaN,1.1256,1.2794,NaN,NaN,NaN,1.603,NaN,-2.7938,-3.1232,2.9882,2.607,1.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
