NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4653,2.2762,2.1027,1.9472,-0.13341,1.2139,1.2178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4476,NaN,1.7132,NaN,NaN,-2.5266,3.0523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.0377,-3.1251,-2.9745,NaN,NaN,NaN,2.5454,2.5454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.51513,-0.09496,-1.9165,-1.2372,NaN,NaN,NaN,NaN,2.0816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1169,1.6291,1.4538,-2.9351,-0.48153,0.69118,NaN,NaN,NaN,1.8434,1.8434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8399,1.4683,1.769,NaN,1.6201,NaN,0.39318,NaN,1.0037,NaN,NaN,1.9421,1.6452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,2.5555,0.94344,2.1342,1.6636,2.2446,2.1682,2.4723,NaN,0.71106,1.0497,NaN,1.1005,-0.082835,NaN,1.532,1.5429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,2.3592,2.4392,1.8663,NaN,1.8485,2.489,2.7029,2.9886,NaN,0.80772,0.80772,NaN,NaN,0.18936,0.54047,0.71368,1.5338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,2.4217,2.4628,NaN,NaN,2.9475,-2.8875,3.0814,2.8216,NaN,NaN,2.0576,NaN,NaN,NaN,NaN,0.36466,1.1468,NaN,2.7982,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,1.1523,1.4945,NaN,NaN,NaN,NaN,-2.2033,-2.6694,-2.5278,-2.404,NaN,NaN,2.2492,2.6363,NaN,NaN,NaN,1.8088,2.1788,NaN,2.3261,1.7922,NaN,NaN,NaN,NaN,NaN,0
