NaN,0,0.13234,0.13234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.10532,NaN,0.1778,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023897,0.0015932,NaN,NaN,NaN,2.7756e-17,5.5511e-17,NaN,0
0.30942,0.17887,NaN,NaN,NaN,NaN,0.1102,0.1102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7007e-17,NaN,NaN,NaN,0.07527,0.0053454,0.0053454,NaN,6.6613e-17,8.3267e-17,0
0.46515,NaN,0.29124,NaN,0,NaN,NaN,NaN,0.1102,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7007e-17,4.4409e-17,NaN,0.13806,0.091776,NaN,NaN,0.0053454,NaN,NaN,1.1102e-16,0
NaN,0.45225,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.7007e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010864,0.00072424,0.00086909,NaN,NaN,NaN,NaN,NaN,5.5511e-17,NaN,NaN,NaN,0
NaN,NaN,0.64211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.051322,0.051322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00086909,NaN,NaN,NaN,NaN,NaN,NaN,0.13548,5.5511e-17,0,NaN,0
NaN,NaN,NaN,0.32937,NaN,0,NaN,NaN,NaN,NaN,NaN,0.19345,0.15351,0.18521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.095987,0.095987,0.0014485,NaN,NaN,NaN,NaN,0.12869,0.24151,0.14268,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.2129,NaN,NaN,0.1642,NaN,NaN,NaN,0.23869,NaN,NaN,0.18839,0.14105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19228,0.095987,NaN,NaN,NaN,NaN,NaN,0.15475,0.10671,0.24151,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.17738,0.17738,NaN,0.1642,NaN,NaN,NaN,0.23869,NaN,NaN,NaN,0.17773,0.011168,0.0096962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.23993,NaN,0.1642,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.16136,NaN,NaN,NaN,NaN,NaN,0.47022,0.35532,0.32934,NaN,NaN,NaN,NaN,NaN,3.7007e-17,0.11994,NaN,0.20092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
