NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.019906,0.019906,0.027407,0.014994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.59749,NaN,NaN,NaN,0.019906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.58104,0.48171,0.51336,NaN,NaN,NaN,NaN,NaN,0.25106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0,0,0,NaN,0.17833,0.11832,0.37207,0.51415,0.56057,0.46961,0.44953,NaN,NaN,NaN,NaN,0.1498,0.1498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.018844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.48105,0.56138,0.36413,0.272,0.17062,0.12939,NaN,NaN,0.15902,0.15902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35701,0.45996,0.48026,NaN,0.13916,0.11108,0.085654,NaN,NaN,0.040737,0.040737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0.55002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26185,0.35546,0.40802,0.34709,0.26975,0.145,0.14399,NaN,0,0,NaN,NaN,0.22254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0,0.096777,0.16581,0.2495,NaN,0.49941,0.50013,0.26871,0.12821,0.075767,NaN,0.00057696,0,0.083484,NaN,NaN,0.15333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.21444,0.12686,NaN,0.077213,NaN,0.21842,0.40962,0.48303,0.47581,NaN,0.17104,0.2364,0.28647,NaN,NaN,0.26217,0.26217,0.42407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.12686,0.013934,NaN,NaN,0.2185,0.28196,0.44043,0.47376,0.29064,NaN,NaN,0.19838,NaN,NaN,NaN,0.36671,NaN,0.30035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.2158,0.011147,NaN,NaN,NaN,0.4371,NaN,0.10337,NaN,0.29923,0.25324,NaN,NaN,0.2684,NaN,0.072608,NaN,0.42472,0.3324,NaN,0.29552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0.2158,0.22215,NaN,0.11747,0.21455,NaN,NaN,NaN,0.21415,0.2742,NaN,0.30544,0.17846,0.11846,NaN,NaN,0.13732,NaN,0.16953,NaN,0.26347,0.41226,0.52186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.34097,0.092025,NaN,NaN,0.15918,NaN,0.2663,0.26813,0.26813,0.19484,NaN,NaN,0.14905,0.29711,0.33878,0.3006,0.15285,0.13676,NaN,NaN,NaN,0.51174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.11548,0.15717,NaN,0.10345,0.24072,0.27627,0.27627,0.075718,NaN,NaN,NaN,NaN,0.24845,0.29334,0.22097,0.34174,NaN,NaN,NaN,NaN,0.24605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0,NaN,4.4409e-17,0.14411,0.17541,0.15525,0.029904,1.8504e-17,NaN,0.066815,0.12625,0.15098,0.28696,0.34624,NaN,0.26179,0.33466,NaN,NaN,0.033974,0.027171,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,1.054e-05,1.054e-05,NaN,4.4409e-17,NaN,0.071801,0.071801,0.029904,3.1721e-17,0.033333,NaN,NaN,0.076899,0.14726,NaN,0.56122,NaN,0.41214,0.25007,NaN,NaN,0.19595,0.24584,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,1.054e-05,NaN,NaN,0.00071859,0.11001,0.14575,0.1706,NaN,2.2204e-17,2.2204e-17,NaN,0.13356,0.11301,0.15856,0.30719,0.53023,0.45865,0.36516,NaN,NaN,NaN,0.29106,NaN,0.13042,NaN,NaN,NaN,NaN,0
NaN,NaN,1.054e-05,NaN,NaN,NaN,NaN,0.21643,0.18827,NaN,NaN,NaN,NaN,0.1363,NaN,0.086422,0.13521,0.20759,0.43287,0.42774,0.40106,0.25821,0.31002,0.56786,0.50293,0.48384,0.18629,0.25507,NaN,NaN,NaN,0
