NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.31082,0.56871,0.75138,NaN,0.035393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.42095,0.21298,NaN,NaN,0.75138,NaN,0.21693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61153,0.51537,0.42054,NaN,NaN,NaN,NaN,NaN,0.24587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.25144,0.38024,NaN,0.11077,NaN,0.2948,0.36458,0.51167,0.50007,0.46206,0.35753,NaN,NaN,NaN,NaN,0.39768,0.39768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.064344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41232,0.37392,0.25013,0.14808,0.12028,0.087047,NaN,NaN,NaN,0.24853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28731,0.28423,0.24097,0.13172,0.047029,0.103,0.057815,NaN,NaN,NaN,0.14586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,NaN,NaN,NaN,NaN,NaN,NaN,0.32483,NaN,0.34619,0.24567,NaN,0.20605,NaN,0.17822,NaN,0.097404,0.13768,NaN,0.081851,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,NaN,NaN,NaN,0.09299,0.16084,0.23132,0.19584,NaN,0.22825,NaN,0.2019,0.2691,0.31131,NaN,0.094256,NaN,0.25998,0.21535,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.017078,0.0085379,0.066178,0.13366,NaN,0.19584,0.30246,0.33007,0.35401,NaN,NaN,NaN,0.14723,0.10755,NaN,NaN,0.28303,0.17995,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.010246,0.010246,NaN,NaN,NaN,0.18259,0.24819,0.22872,0.19388,NaN,NaN,0.10755,0.089377,NaN,NaN,0.33647,NaN,0.01404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.038987,0.25283,0.37616,0.42879,0.37998,0.31149,NaN,NaN,0.021805,NaN,0.073697,NaN,0.22882,0.15061,0.019173,0.046438,0.081568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0.31934,0.23462,NaN,0.0016083,0.15882,NaN,0.17647,NaN,0.39453,0.35447,NaN,0.14836,0.1976,NaN,NaN,NaN,0.25912,0.20946,NaN,NaN,0.02301,0.048384,0.067874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.23462,0.011827,0.0012866,NaN,0.12456,0.15073,0.3183,0.40539,0.36532,0.22605,0.17048,NaN,0.20629,0.48201,0.43446,0.35638,0.20307,0.17109,NaN,NaN,NaN,0.084976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0,NaN,0.1248,0.17511,0.28836,0.29141,0.24542,0.056019,NaN,NaN,NaN,NaN,0.38511,0.39224,0.2377,0.24614,NaN,NaN,NaN,0.0045182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.20335,0.42026,0.42649,0.3677,0.14421,NaN,NaN,0.21181,NaN,NaN,0.38626,0.29616,NaN,0.13361,0.15474,NaN,NaN,0.097212,0.079939,0.10011,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,3.7007e-17,3.7007e-17,NaN,NaN,0.3302,0.347,0.3201,NaN,0.07883,0.074191,NaN,NaN,0.27045,0.19695,NaN,0.40747,0.33844,0.2888,0.33875,NaN,NaN,0.069766,0.16259,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.060568,NaN,NaN,0.25654,0.43227,0.3809,0.37639,NaN,0.0070752,0.0056601,0.19421,0.35933,0.29627,0.23644,0.35773,0.50282,0.43655,0.4677,NaN,0.63319,NaN,0.14672,NaN,0.21758,NaN,NaN,NaN,NaN,0
NaN,NaN,0.060568,NaN,NaN,NaN,NaN,NaN,0.18532,0.2134,NaN,NaN,NaN,NaN,NaN,0.215,NaN,0.36887,0.55476,0.52113,0.6088,0.41218,0.49839,0.34206,0.39195,0.29637,0.32134,0.31438,NaN,NaN,NaN,0
NaN,0.08088,0.08088,NaN,NaN,0.01858,NaN,0.38662,0.2513,0.2513,0,0,NaN,0,0.029353,NaN,0.29708,0.30087,0.43286,0.41575,NaN,0.40662,0.49311,0.41053,0.56373,0.43632,NaN,0.44047,0.53507,NaN,NaN,0
