NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25986,0.35756,0.16398,0.20488,0.096895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4988,0.44275,NaN,NaN,0.13028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.63094,0.56169,0.57188,NaN,NaN,NaN,NaN,0.17926,0.067975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.43789,0.43789,NaN,5.5511e-17,3.7007e-17,0,0.30484,0.41221,0.54002,0.59875,0.60313,NaN,NaN,NaN,NaN,0.11814,0.11814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27943,0.34264,0.35529,0.28869,0.30902,0.18308,NaN,NaN,NaN,0.11866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2785,0.36018,0.27359,0.28705,0.16142,0.19527,0.26429,NaN,NaN,0.10668,0.10668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.40752,0.33476,0.36353,NaN,0.23734,0.16289,0.18985,NaN,0.30529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0.34933,0.25011,0.18732,0.1248,NaN,0.31909,NaN,0.25473,0.28437,0.2951,NaN,0.26973,0.16377,0.36728,0.24179,NaN,0.21054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.1276,0.16962,NaN,0.20019,NaN,0.24194,0.45332,NaN,0.62315,NaN,NaN,0.29941,0.19887,0.12397,NaN,NaN,0.32855,0.36008,0.16602,0.21054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.34298,0.20824,0.15331,NaN,NaN,NaN,0.32173,0.48239,0.49943,0.50044,NaN,NaN,0.10563,0.12397,NaN,NaN,0.28033,NaN,0.016184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.48987,0.34912,NaN,NaN,0.10022,0.052633,0.36763,0.46721,0.60831,0.47625,0.40207,NaN,NaN,5.5511e-17,6.6613e-17,NaN,NaN,0.16726,0.11843,0.1476,0.27011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0.50931,NaN,NaN,NaN,0.24915,0.21861,0.12614,0.29873,0.32882,NaN,0.22658,0.18053,0.13889,NaN,NaN,NaN,0.19693,0.080435,0.074029,NaN,0.17856,0.38963,0.47173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.55735,0.36882,NaN,NaN,0.1866,NaN,0.33109,0.36129,0.34229,0.1228,0.046489,NaN,0.086144,0.31314,0.36863,0.35529,0.30228,0.26768,NaN,NaN,NaN,0.47173,0.37969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.22099,0.13868,0.11479,0.11966,0.25799,0.38513,0.41081,0.21355,NaN,0.21286,NaN,NaN,0.35726,0.38695,0.42334,0.46463,NaN,NaN,NaN,0.22103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,1.8504e-17,NaN,0.13656,0.28541,0.41582,0.40777,0.25201,0.060827,NaN,0.22625,NaN,0.34926,0.37428,0.51334,NaN,0.38439,0.32895,NaN,NaN,NaN,0.019874,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,5.5511e-17,5.5511e-17,NaN,NaN,0.21631,0.353,0.35546,NaN,0.060827,0.12443,0.17792,NaN,0.17675,0.19833,NaN,0.45875,0.43363,0.4193,0.31393,NaN,NaN,0.22783,0.20793,0.11772,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.1062,NaN,NaN,0.40596,0.35645,0.34302,0.23981,NaN,2.7756e-17,4.4409e-17,NaN,0.26787,0.29864,0.34012,0.34417,0.43324,0.44229,0.42352,0.35737,0.43457,NaN,0.35987,NaN,0.16489,NaN,NaN,NaN,NaN,0
NaN,NaN,0.21491,NaN,NaN,NaN,NaN,0.34965,0.26913,0.24943,NaN,NaN,NaN,NaN,0.12731,0.20787,0.25004,0.25755,0.39216,0.45002,0.43744,0.28056,0.38667,0.60182,0.56917,0.43029,0.21643,0.24394,0.28173,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.01858,NaN,0.6039,0.4279,0.4899,NaN,0.45337,0.33553,0.082625,0.090245,0.24137,NaN,0.23179,0.31898,0.38894,0.47355,0.30827,NaN,0.53819,0.52743,0.45528,NaN,0.3282,0.39046,NaN,NaN,0
NaN,5.5511e-17,NaN,NaN,NaN,0.024827,NaN,NaN,0.3169,NaN,NaN,0.33553,NaN,NaN,0.035897,0.17128,0.15006,0.14038,0.17812,0.30799,0.42685,0.27225,0.36663,0.41765,0.50599,0.49542,0.41753,0.42539,0.45887,0.55504,NaN,0
0.00265,NaN,NaN,NaN,0.29634,NaN,NaN,NaN,0.22793,NaN,NaN,0.53861,NaN,NaN,NaN,0.33181,0.17128,0.1636,NaN,0.40572,NaN,NaN,0.22891,0.19878,0.37476,0.4652,0.57036,0.57885,0.59242,0.60357,0.61126,0
NaN,0.00265,0.28606,0.29634,NaN,NaN,NaN,NaN,0.020549,0.020549,NaN,NaN,0.21118,NaN,0.52708,NaN,NaN,0.24887,NaN,0.28312,0.20676,NaN,0.13318,0.099321,0.22289,0.26727,0.39568,0.53765,0.60607,0.69687,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28409,0.41224,NaN,0.58094,0.3152,0.25374,0.30701,0.34109,0.2596,NaN,0,NaN,0.14734,0.23545,0.39933,0.57075,0.65293,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
