NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39597,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17272,0.26085,0.38309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08754,0.069933,0.17887,0.24419,0.34464,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27898,NaN,NaN,NaN,0.21023,0.29545,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11869,NaN,NaN,NaN,0.16608,0.1323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0,4.4409e-17,5.5511e-17,NaN,NaN,0.15921,0.15921,NaN,NaN,NaN,NaN,0.18329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.2069,NaN,0.30822,NaN,0.12232,7.4015e-17,NaN,NaN,NaN,NaN,NaN,NaN,0.2009,0.2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.12198,0.12198,NaN,0.24023,0.20404,0.089078,0.066121,0.082814,NaN,NaN,NaN,NaN,0.2009,0.2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.18315,0.2203,NaN,NaN,0.39529,0.31961,NaN,NaN,0.055024,0.055024,NaN,NaN,NaN,0.34823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.41359,0.22407,0.30593,0.30626,0.47831,NaN,NaN,NaN,0.29615,0.14637,0.054516,NaN,NaN,NaN,0.27878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0.67945,0.69072,NaN,0.49173,0.4255,0.62037,0.48206,0.47707,0.40169,0.28933,0.22186,0.14454,0.16737,0.070416,0.25719,0.25719,0.50641,0.31932,0.31932,5.5511e-17,NaN,0.83864,NaN,0
0.77103,0.78018,0.5169,0.57662,0.41943,NaN,0.30288,0.32672,0.35908,NaN,NaN,0.26001,0.27753,NaN,0.31987,0.23609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.3066,0.10791,0.12871,0.0958,0.24038,0.29899,0.24956,0.3192,0.36866,0.40365,0.26976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0.015031,NaN,NaN,NaN,NaN,0.16204,NaN,NaN,NaN,NaN,0.26476,0.25765,NaN,NaN,0.63401,0.49991,0.40876,NaN,NaN,NaN,NaN,NaN,NaN,0
0.011273,0.011273,NaN,NaN,NaN,0.27936,0.20533,0.041514,NaN,0.045985,NaN,0.24339,0.29502,NaN,0.55283,0.41125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.0012622,NaN,NaN,NaN,NaN,NaN,NaN,0.15406,NaN,NaN,0.26358,0.31315,NaN,0.48125,0.44043,0.57562,0.24486,NaN,NaN,0.39245,0.39245,NaN,0
0.0012622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24603,0.22058,NaN,0.36534,0.38294,0.46189,0.3854,NaN,NaN,0.2945,NaN,0.3229,0.35426,NaN,0
0.0016829,0.0016829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22058,0.20473,NaN,NaN,0.28935,0.4201,0.45578,NaN,NaN,NaN,0.41045,0.44034,0.39946,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14809,0.14809,NaN,0.255,0.40689,0.37775,NaN,NaN,NaN,0.39138,0.35942,NaN,NaN,0
0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032063,0.074523,0.057445,0.27771,0.27244,0.42779,0.30645,0.50584,0.54751,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22575,0.43252,0.35113,0.34283,0.2747,NaN,NaN,NaN,NaN,0.40673,0
0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.33943,0.515,0.50017,0.42411,0.29257,0.234,0.16181,0.036382,0.26412,NaN,0
0.10113,0.10113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.32603,0.24921,0.13412,0.16181,NaN,NaN,NaN,0
0.17054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
