NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.46387,0.55291,0
0.49854,0.39625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27708,0.35007,0.47962,NaN,0
0.43333,0.32152,0.21135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35852,NaN,0.32094,NaN,0
0.28893,0.28429,0.25029,0.18252,0.071327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7007e-17,NaN,0.23871,0.31666,0.4102,0.38875,NaN,0
NaN,0.22677,0.26949,NaN,0.071327,0,NaN,NaN,NaN,0.21402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4409e-17,2.2204e-17,NaN,0.089225,0.15038,0.1971,0.28276,NaN,NaN,0
NaN,0.21187,0.24651,NaN,NaN,NaN,NaN,NaN,0.32339,NaN,0.1543,0.1151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1306,0.18634,0.07826,0.10511,NaN,0.25524,0.19045,0.14226,NaN,NaN,NaN,0
NaN,NaN,0.19905,0.24904,NaN,NaN,NaN,NaN,0.24094,0.23679,0.22236,NaN,0.17274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10865,0.10318,0.18514,0.11527,0.15978,NaN,0.41434,0.34492,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.22839,NaN,NaN,NaN,0.60008,NaN,NaN,0.28404,0.2247,0.17886,0.1045,0.12554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2204e-17,0.10865,0.1183,0.30118,NaN,NaN,NaN,0.54139,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.31517,0.31517,NaN,NaN,0.28589,NaN,NaN,NaN,NaN,NaN,0.12512,0.12554,0.35295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10282,0.22026,NaN,0.1618,NaN,NaN,NaN,NaN,0.49266,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.28522,NaN,NaN,0.3306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39165,0.52002,NaN,NaN,NaN,NaN,NaN,0.31591,0.23788,0.24494,0.28329,0.31954,NaN,NaN,NaN,NaN,0.4255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.3779,0.37651,NaN,NaN,0.042395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41391,0.39174,NaN,NaN,NaN,0.40878,0.26792,0.19174,0.22644,0.3048,0.49184,NaN,NaN,NaN,0.47601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.35345,0.42267,0.35627,NaN,0.042395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41991,0.45833,0.66117,0.62071,0.55001,0.30778,0.21741,0.24544,NaN,NaN,NaN,0.44586,0.44581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.45319,0.34838,NaN,0.1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37856,0.56223,0.48418,NaN,NaN,0.084593,NaN,NaN,NaN,NaN,0.33159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.46069,0.38498,0.21535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4298,0.37297,0.42921,0.27932,0.47282,0.33179,0.34419,0.28613,NaN,NaN,NaN,NaN,0.22045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.2165,NaN,0.28617,NaN,NaN,NaN,NaN,NaN,NaN,0.16773,0.35715,0.3172,0.4901,NaN,NaN,NaN,0.21518,0.38323,0.56651,NaN,0.16494,2.7756e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.25861,0.2612,0.18753,0.2038,NaN,NaN,NaN,0.18842,0.19874,0.19435,0.33893,NaN,NaN,NaN,NaN,NaN,NaN,0.46895,0.61632,0.48897,0.23175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.32083,0.45387,NaN,NaN,0.30654,0.18106,0.23234,0.22804,0.35437,NaN,NaN,NaN,0.30057,0.24692,0.34707,0.46632,0.5309,0.4771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.51076,NaN,0.6703,0.62007,0.47313,NaN,NaN,NaN,0.44011,0.32408,0.44085,0.30831,NaN,0.32754,0.40597,NaN,NaN,0.35786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.79978,0.80299,0.75659,0.6344,NaN,0.3283,0.25459,NaN,NaN,NaN,NaN,NaN,0.52113,0.35265,0.31961,NaN,NaN,0.2969,0.27755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.66462,0.62711,NaN,0.46052,0.36649,0.25459,0.19487,0.1901,0.3012,0.48706,0.4388,0.54363,0.29761,0.21635,0.090243,0.27183,0.25005,0.23597,0.203,0.3026,0.47459,NaN,0.0094948,0.0063298,0.0063531,0.11191,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.49034,0.52502,0.42047,NaN,NaN,NaN,NaN,NaN,NaN,0.28032,NaN,0.37658,NaN,0.14518,0.10536,0.23175,NaN,0.34921,0.30995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35073,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.50201,0.41813,NaN,NaN,0.30244,0.22931,0.27963,NaN,NaN,0.21716,0.17974,0.2635,NaN,NaN,NaN,NaN,NaN,NaN,0.35753,0.30599,0.2706,0.13507,0.10117,0.069889,NaN,NaN,NaN,0.44288,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29417,0.29417,NaN,NaN,NaN,NaN,0.2226,0.41692,NaN,0.3741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36405,0.3036,NaN,NaN,NaN,0.069889,0.0029316,0.0039087,0.35955,0.48016,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25172,0.26874,NaN,NaN,NaN,NaN,NaN,0.42978,0.43665,0.45506,0.32756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18942,0.1718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21333,NaN,NaN,NaN,NaN,NaN,NaN,0.50012,NaN,0.33854,NaN,NaN,0.18795,0.052699,0.047932,NaN,NaN,NaN,NaN,NaN,0.10408,0.11549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21971,0.27595,NaN,NaN,NaN,NaN,0.51096,NaN,0.33636,0.19967,NaN,NaN,NaN,NaN,0.047932,5.5511e-17,0.0075213,NaN,NaN,NaN,0.061781,0.15851,0.22345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.3396,NaN,0.22806,NaN,NaN,NaN,0.25622,NaN,0.42828,0.32214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1648,0.24908,NaN,NaN,0.32215,0.39883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.060834,NaN,NaN,0.020871,NaN,0.16499,0.25129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36311,0.52451,0.58177,0.73909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.15489,NaN,NaN,0.16706,0.10421,0.020871,NaN,0.093053,0.12972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.62136,0.67599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.10292,NaN,NaN,0.36249,0.25618,0.22732,NaN,NaN,0.12322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.56898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
