0.29685,0.19524,NaN,NaN,0.42639,NaN,NaN,NaN,NaN,0.15253,NaN,0.22348,0.30095,NaN,NaN,NaN,0
NaN,NaN,0,0.20305,NaN,NaN,NaN,NaN,NaN,0.099285,0.22193,0.31458,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0,NaN,3.7007e-17,NaN,0,NaN,0.10892,0.2516,0.49251,0.68454,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.048063,0.048063,NaN,0.0084916,0.12777,0.18278,NaN,0.38743,0.53097,0.62436,0.84629,0
NaN,0.47557,NaN,NaN,0.1618,NaN,0.12618,NaN,NaN,0.22777,NaN,0.31838,0.27789,0.41403,NaN,NaN,0
NaN,NaN,NaN,0.35497,0.35497,NaN,NaN,0.22835,0.15909,0.14039,0.18972,0.26163,0.20217,0.15573,0.043681,NaN,0
NaN,NaN,NaN,NaN,0.25991,NaN,0.27614,0.35737,0.28924,0.31834,NaN,0.33026,0.31411,0.27525,0.17591,NaN,0
NaN,NaN,0.24232,0.24404,0.30752,0.28182,0.2594,0.28539,0.19545,NaN,0.31046,0.30838,NaN,0.19327,NaN,NaN,0
NaN,NaN,0.21422,0.21712,0.28897,0.20446,0.18463,NaN,0.30974,NaN,0.38215,NaN,0.16585,NaN,NaN,NaN,0
0.068232,NaN,0.31492,NaN,0.37291,0.28618,0.18055,0.10749,0.19641,0.2514,NaN,NaN,0,NaN,NaN,NaN,0
0.045457,NaN,0.37245,0.53904,0.51591,0.4665,0.30466,0.21905,0.25203,0.22842,0.21259,0,0,NaN,0.25418,NaN,0
NaN,0.28732,0.38923,0.50413,0.57036,0.58216,0.47473,0.29528,NaN,0.14084,NaN,0.023026,NaN,NaN,NaN,NaN,0
NaN,0.43677,0.46739,NaN,NaN,0.56258,NaN,NaN,0.12607,NaN,0.17452,0.17452,NaN,NaN,NaN,NaN,0
NaN,0.35859,NaN,NaN,NaN,NaN,0.24997,0.0040269,0.0053131,NaN,NaN,0.22019,0.40467,0.4271,NaN,NaN,0
NaN,0.42245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
