0.25648,0.18918,NaN,NaN,0.071794,NaN,NaN,NaN,NaN,0.15325,NaN,0.42937,0.58096,NaN,NaN,NaN,0
NaN,0.14965,1.8504e-17,0.013907,NaN,0.053827,NaN,NaN,0.44158,0.22656,0.3107,0.41674,NaN,NaN,NaN,NaN,0
NaN,NaN,2.2204e-17,0,NaN,0.029116,0.15428,0.20334,NaN,0.28229,0.38158,0.45371,0.62763,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.13846,0.27924,NaN,0.44227,0.29095,0.279,0.29788,0.35163,0.49879,0.49164,0.54747,0
NaN,0.22606,0.16741,NaN,0.1618,NaN,0.39416,NaN,NaN,0.32409,0.26718,0.33999,0.31358,0.37771,0.34921,NaN,0
NaN,0.16741,NaN,0.2208,0.3371,NaN,NaN,0.55179,0.44195,0.31405,NaN,0.24242,0.21469,0.15295,0.094685,NaN,0
NaN,NaN,0.11816,NaN,0.50199,NaN,0.30989,0.39275,NaN,0.41606,0.39467,0.32637,0.34177,0.1885,0.14622,NaN,0
NaN,NaN,0.28292,0.39369,0.60367,NaN,0.3229,0.29961,0.26732,0.35586,0.36097,0.28275,0.30731,0.19101,0.22349,NaN,0
NaN,NaN,NaN,0.35878,NaN,0.34599,0.30733,0.36912,NaN,0.42923,0.3094,NaN,0.23625,NaN,NaN,NaN,0
0.16176,NaN,0.37621,0.41573,0.3469,0.34657,0.31552,0.44496,0.38026,0.41273,NaN,0.21492,0.18639,NaN,NaN,NaN,0
0.16811,0.28573,0.36642,0.46656,0.40609,0.41918,0.33631,0.40575,0.33671,0.32825,0.23152,0.11655,0.13947,NaN,0.16981,NaN,0
NaN,0.37612,0.45987,0.59434,0.57963,0.54708,0.36323,0.36443,0.20474,0.22523,NaN,0.21172,NaN,NaN,NaN,NaN,0
NaN,0.54516,0.53948,NaN,NaN,0.56056,0.30832,0.18991,0.098323,0.1279,0.16226,0.28776,NaN,NaN,NaN,NaN,0
NaN,0.72012,NaN,NaN,NaN,NaN,0.17295,0.15066,0.15066,0.18317,NaN,0.36099,NaN,0.59827,NaN,NaN,0
NaN,0.82794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
