NaN,0.16737,NaN,NaN,NaN,0.054863,NaN,NaN,0.35944,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.16737,NaN,0.16871,0.11951,0.14879,NaN,0.25805,NaN,NaN,0.39455,0.3648,NaN,NaN,0
NaN,NaN,NaN,NaN,0.10229,0.076191,0.17666,0.15104,0.24074,0.23086,0.29489,0.3753,0.47362,NaN,NaN,0
NaN,NaN,NaN,NaN,0.12339,0.10229,NaN,0.19747,0.26564,NaN,0.30742,0.42839,0.49655,0.74542,NaN,0
NaN,NaN,0.27935,NaN,0.04887,NaN,NaN,0.36408,0.37103,0.39451,0.29868,0.38378,0.52458,NaN,NaN,0
NaN,0.18783,NaN,NaN,0.34511,NaN,NaN,NaN,0.36365,0.44938,NaN,0.33237,0.36754,0.51958,NaN,0
NaN,NaN,0.18783,NaN,0.34511,NaN,0.20843,0.3021,0.33095,0.28957,0.19958,0.24341,0.39418,0.47916,0.51261,0
NaN,NaN,0.0037389,NaN,0.59429,NaN,0.29285,0.28757,0.30007,0.30136,0.18124,0.204,0.26454,0.35062,0.39012,0
NaN,NaN,0.031076,NaN,0.47627,0.49061,0.35715,0.39731,0.32911,NaN,0.12526,0.13486,0.18497,NaN,NaN,0
NaN,NaN,0.18065,0.33351,0.48955,0.52959,NaN,0.47071,0.41494,0.39029,0.30586,0.18823,0.16221,2.2204e-17,3.7007e-17,0
NaN,NaN,0.31939,0.4874,0.53464,0.55869,0.4417,0.44319,0.32909,0.21732,NaN,0.095447,NaN,NaN,3.7007e-17,0
0.41126,0.43007,0.49296,0.53682,0.56567,0.47576,0.51265,0.44788,0.36584,0.23429,0.20497,NaN,0.19396,NaN,NaN,0
0.49565,0.54942,0.57717,NaN,0.70422,0.48224,0.40639,0.36477,0.35618,0.3868,NaN,0.25293,NaN,NaN,NaN,0
NaN,0.71037,NaN,NaN,NaN,0.36307,0.37417,0.40209,0.48772,NaN,0.319,0.42897,NaN,0.59728,NaN,0
NaN,0.78953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
