NaN,0.26372,0.26372,NaN,NaN,0.081258,NaN,NaN,0.23213,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.04863,0.040494,NaN,0.22542,NaN,0.41303,NaN,0.71453,0.66111,NaN,NaN,0
NaN,NaN,NaN,NaN,0,0,0.022431,0.097196,0.083172,0.24889,0.40341,0.67372,0.74422,NaN,NaN,0
NaN,NaN,NaN,0.020116,NaN,0.016091,NaN,0.22639,0.29982,NaN,0.46647,0.61079,0.70336,0.761,NaN,0
NaN,NaN,0.1506,NaN,0.16969,NaN,NaN,NaN,0.50534,0.38594,0.37788,0.35909,0.51689,0.54549,NaN,0
NaN,0.18652,0.18652,NaN,0.44198,NaN,NaN,NaN,0.48993,0.35631,0.31397,0.29286,0.34341,0.39687,NaN,0
NaN,0.18652,0.15472,NaN,0.38317,NaN,NaN,0.46162,0.51849,0.33106,0.24504,0.21622,0.24465,0.37209,0.3681,0
NaN,NaN,0.11696,0.31509,0.27019,0.23822,0.19056,0.26128,0.34827,0.25752,0.32646,0.37877,0.31843,0.38188,0.30457,0
NaN,NaN,0.26445,NaN,0.38304,0.28557,0.24217,0.25023,0.41572,NaN,0.3992,0.31887,NaN,0.27297,NaN,0
NaN,NaN,NaN,0.40662,0.39521,0.3854,NaN,0.27868,0.34167,0.34164,0.42215,0.31211,0.18245,NaN,NaN,0
NaN,NaN,0.57212,0.59931,0.61596,NaN,0.53998,0.38984,0.33419,0.31247,0.31719,0.16281,NaN,0.096317,0.15674,0
0.51269,NaN,0.50993,0.63027,0.64692,0.65474,0.57935,0.47049,0.40545,0.29941,NaN,NaN,0.088724,NaN,NaN,0
0.61075,0.67991,0.71898,NaN,0.83336,0.63034,0.46351,0.27234,0.22282,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.58819,NaN,NaN,NaN,0.56685,0.46025,0.26157,0.32502,NaN,0.59826,0.53501,0.59935,0.61846,NaN,0
NaN,0.66441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
