NaN,0.17991,NaN,NaN,NaN,0.11217,NaN,NaN,0.92867,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.11217,0.081551,0.098105,NaN,NaN,NaN,0.13347,0.29603,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0,NaN,0.161,0.34528,0.42724,0.37185,0.19492,0.36168,0.45113,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.38605,NaN,NaN,0.27714,0.4497,0.38186,0.56389,NaN,0
NaN,NaN,0.25055,NaN,NaN,NaN,NaN,0.49757,0.36745,0.43671,0.3351,0.41806,0.3412,0.36046,NaN,0
NaN,0.18496,0.18496,NaN,0.55556,NaN,NaN,NaN,0.19828,0.32777,NaN,0.35853,0.26752,0.3841,NaN,0
NaN,0.18496,NaN,NaN,0.37014,NaN,NaN,0.39874,0.22559,NaN,0.16257,0.24349,0.25266,NaN,0.24021,0
NaN,NaN,0,NaN,0.31106,NaN,0.39787,0.38083,0.21766,0.16756,0.18434,0.23339,0.2484,0.22516,0.19026,0
NaN,NaN,NaN,NaN,0.50221,NaN,0.49909,0.43837,0.21981,NaN,0.16654,0.16689,0.19595,0.0022211,NaN,0
NaN,NaN,NaN,0.56729,0.64925,0.66197,NaN,0.30509,NaN,0.19416,0.34738,NaN,NaN,NaN,3.7007e-17,0
NaN,NaN,NaN,NaN,0.62479,NaN,0.36707,0.23077,0.139,0.11126,NaN,0.15199,NaN,0,NaN,0
0.64009,0.60555,0.62356,0.57951,0.53637,0.45973,0.29425,0.17647,0.13683,NaN,0.31558,NaN,0.15199,NaN,NaN,0
0.543,0.54108,0.54515,NaN,0.53065,0.37915,0.24049,0.078769,0.0086459,NaN,NaN,0.10679,NaN,NaN,NaN,0
NaN,0.42008,NaN,NaN,NaN,0.29281,0.2416,0,0,NaN,0.18034,0.18034,NaN,0.56944,NaN,0
NaN,0.21129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
