NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0041799,0.12213,0.15366,NaN,0.36028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.55389,0.31819,NaN,0.10129,0.10129,NaN,0.23536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.38863,0.51539,0.75516,NaN,0.59543,0.62871,0.65693,0.60248,0.45427,NaN,NaN,NaN,4.4409e-17,0.06719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.70611,NaN,0.23108,NaN,NaN,NaN,NaN,0.45687,0.56916,0.65403,0.58701,0.57089,0.55339,NaN,NaN,NaN,0.080799,0.1013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7007e-17,0.091112,0.24432,0.36342,0.42629,0.40371,NaN,0.37009,0.37126,NaN,NaN,NaN,0.1013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.049913,0.049913,NaN,NaN,NaN,0.041478,NaN,0.24085,0.39715,NaN,0.50729,NaN,0.33387,0.26295,0.17817,0.12264,0.10824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.023494,NaN,0.29257,0.28559,0.37735,0.1803,NaN,NaN,NaN,0.046049,0.065678,0.11776,0.12469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,8.5305e-05,8.5305e-05,NaN,NaN,NaN,0.066023,0.29257,0.29374,NaN,0.22354,0.24764,NaN,NaN,0.10973,NaN,0.26385,0.42193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.059666,0.059666,NaN,0,NaN,NaN,0.18697,0.20152,0.21926,0.15122,0.24619,0.19249,0.28257,0.13794,NaN,NaN,0.4558,0.54204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.059666,NaN,NaN,NaN,NaN,NaN,0.1818,0.11177,0.16055,0.16055,0.23494,0.13697,0.24056,NaN,NaN,NaN,NaN,0.56266,0.41404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
