NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25105,0.18532,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15824,0.023743,0,NaN,0.25105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.32112,0.3783,0.1954,0.11201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39702,NaN,0.11549,0.010893,NaN,NaN,NaN,NaN,3.7007e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36146,NaN,0.0023431,NaN,NaN,0.014524,NaN,NaN,3.7007e-17,3.7007e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0.54474,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0.18646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,0.20392,0.15142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,2.7756e-17,NaN,NaN,NaN,NaN,0.062405,NaN,NaN,NaN,0.12032,0.12639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10588,NaN,NaN,0,NaN,0.09373,NaN,NaN,NaN,0.1583,0.0074098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,5.5511e-17,5.5511e-17,NaN,NaN,NaN,NaN,0.32782,NaN,3.7007e-17,NaN,0.14184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0098799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15939,NaN,NaN,0.10588,NaN,NaN,NaN,0.015454,NaN,0.21242,NaN,0.41649,NaN,NaN,5.5511e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,5.5511e-17,NaN,3.7007e-17,0,NaN,NaN,0.10403,0.16776,0.20213,0.41649,NaN,5.5511e-17,5.5511e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,3.7007e-17,3.7007e-17,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.1492,0.21143,NaN,0.21242,NaN,NaN,NaN,NaN,3.7007e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,3.7007e-17,0,NaN,NaN,NaN,NaN,NaN,5.5511e-17,3.7007e-17,5.5511e-17,2.2204e-17,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.033227,NaN,NaN,NaN,NaN,NaN,NaN,2.7756e-17,2.7756e-17,0,NaN,NaN,NaN,0.031395,0,0,NaN,NaN,NaN,3.7007e-17,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.052669,0.090633,0.04611,0.04611,NaN,NaN,NaN,NaN,NaN,NaN,0.0057345,0.0071683,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0,NaN,0.021179,0.021179,NaN,NaN,2.7756e-17,NaN,0.34303,NaN,NaN,0.043852,0.12062,NaN,0.13155,0.017609,NaN,0,NaN,0.00034211,NaN,0.0047787,0.13137,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.7007e-17,2.7756e-17,0.16632,NaN,NaN,NaN,0.065918,0.15586,0.11983,0.30096,NaN,0.1823,0.056899,0.042808,0.14292,0.15338,NaN,0.21122,0.17567,0.31513,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29845,NaN,0.056899,0.11643,0.1787,0.21604,NaN,0.23154,0.17848,0.2063,0
0.053649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5511e-17,NaN,NaN,NaN,NaN,NaN,NaN,0.1877,0.27412,0.30912,0.30641,0.24719,0.21584,0.16553,0
NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,5.5511e-17,NaN,5.5511e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39889,0.30569,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5511e-17,NaN,0,0,0,NaN,NaN,0.68513,0.60535,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
