1355	0.83013	-8.0969	-0.27663
2238	5.1555	-5.4385	3.1009
9905	2.7372	15.03	2.0796
23706	1.9485	-26.577	-10.064
39187	3.2443	7.6656	12.562
71535	0.82941	-25.03	-9.0371
77118	2.6	-5.6589	-23.277
80923	4.6904	4.1704	-27.76
92619	4.6418	-3.7208	4.831
1.1492e+05	6.0286	4.5525	-30.852
1.5979e+05	4.1167	-23.142	-8.4158
1.7287e+05	3.3268	6.14	5.6171
1.885e+05	2.9534	-13.119	-15.064
1.9678e+05	5.3921	10.436	2.4087
2.1664e+05	0.1596	-9.3519	-12.798
2.3082e+05	2.4578	3.6628	11.838
2.3559e+05	5.2063	1.243	5.0155
2.6181e+05	5.6663	14.537	3.2314
2.7889e+05	3.5552	3.1101	11.838
