NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2609,NaN,-2.3607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.5719,-1.9674,NaN,NaN,1.3603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,-1.2572,NaN,NaN,NaN,NaN,NaN,NaN,-1.7079,-2.0185,NaN,NaN,NaN,NaN,-0.30015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.435,NaN,NaN,-1.7074,NaN,NaN,-1.4291,NaN,NaN,NaN,NaN,-1.1102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-1.1372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.96729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2634,NaN,NaN,NaN,NaN,NaN,NaN,-0.73898,NaN,-2.3597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,2.1512,NaN,NaN,NaN,NaN,0.30975,NaN,1.0669,2.1884,NaN,-2.3146,NaN,NaN,NaN,-0.84892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,2.1512,NaN,NaN,NaN,NaN,2.2701,NaN,2.6479,NaN,-2.1539,NaN,NaN,NaN,NaN,-1.0523,-0.91869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7193,NaN,-3.0134,NaN,NaN,-2.6431,NaN,NaN,NaN,NaN,-0.91869,-0.91869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,1.0757,NaN,NaN,NaN,NaN,1.7061,1.7061,NaN,NaN,NaN,-2.4291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1236,2.1026,NaN,NaN,1.1387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,1.1192,NaN,-1.9448,-1.9448,NaN,-1.4155,NaN,NaN,NaN,NaN,2.1236,NaN,2.2234,NaN,1.1387,NaN,2.1433,2.1433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.13086,NaN,NaN,NaN,NaN,NaN,1.7661,NaN,NaN,NaN,NaN,0.31324,NaN,NaN,NaN,-0.22395,-0.98764,0.34788,-0.024094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,1.9019,NaN,NaN,2.0686,0.61538,-0.049349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.33913,NaN,NaN,NaN,-2.8653,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2614,NaN,1.2702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.82707,NaN,NaN,NaN,0.079892,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.95844,0.32491,-0.41909,NaN,NaN,NaN,NaN,NaN,-1.0215,1.0602,NaN,0.67476,NaN,NaN,-0.012509,NaN,-1.5733,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.98165,0.18784,NaN,NaN,-1.6316,-2.3705,2.731,NaN,NaN,NaN,0.097536,NaN,NaN,-1.0869,-0.74084,-0.71252,NaN,0
NaN,NaN,NaN,NaN,-1.9232,NaN,NaN,NaN,1.2845,NaN,NaN,-2.9878,-0.80433,NaN,NaN,NaN,-1.1514,-0.82327,-1.6144,NaN,NaN,2.7379,NaN,NaN,0.48492,-1.6141,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.859,NaN,2.7379,-2.0756,NaN,NaN,1.0028,1.8839,NaN,NaN,-2.6714,1.4893,0
-1.6686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.456,NaN,NaN,NaN,NaN,NaN,1.5624,1.054,1.9232,NaN,3.065,-2.9258,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2111,1.1965,2.9772,-1.104,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0833,NaN,2.6874,2.0582,1.004,1.0633,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
