NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.48565,NaN,-2.3607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.54326,0.47176,NaN,NaN,3.0906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.80073,0.75094,0.20852,0.12788,NaN,NaN,NaN,NaN,0.039925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,1.1092,NaN,NaN,NaN,NaN,NaN,NaN,0.75094,NaN,NaN,-0.75149,NaN,NaN,NaN,-0.81038,-0.81038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-1.4847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.38352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,-0.96772,NaN,-2.3584,NaN,1.8433,1.1411,NaN,1.6341,NaN,NaN,NaN,-0.1011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-0.19695,NaN,NaN,NaN,NaN,-1.5768,NaN,2.4198,NaN,0.88588,0.5754,NaN,NaN,NaN,NaN,NaN,-1.438,-1.9362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.61899,NaN,NaN,NaN,2.239,NaN,NaN,2.9357,NaN,0.5383,NaN,NaN,NaN,NaN,-1.8398,-1.8398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-1.8547,NaN,NaN,NaN,NaN,1.2908,1.2908,NaN,-1.6459,NaN,NaN,0.011463,NaN,NaN,NaN,NaN,NaN,-1.8986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
