NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22707,0.17072,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.42102,0.35726,0.31307,NaN,NaN,NaN,NaN,1.1102e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27341,NaN,NaN,0.29251,0.21444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,1.1102e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16166,0.12872,NaN,NaN,0.12624,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.024827,NaN,2.7756e-17,5.5511e-17,7.4015e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015195,0.011395,0.011395,NaN,NaN,NaN,NaN,NaN,0.15057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.19423,0.39128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0.15057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.26275,NaN,NaN,0.31565,0.55431,NaN,0.22852,NaN,0.010987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.29118,NaN,0.55431,0.32634,0.22852,NaN,NaN,0.21622,NaN,0.20817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21622,0.21622,NaN,NaN,0.3426,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.016022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1102e-16,NaN,0.21067,NaN,NaN,NaN,NaN,0.31093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012433,0.012433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0.38581,NaN,1.1102e-16,NaN,NaN,NaN,NaN,NaN,0.0099457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1458,NaN,NaN,NaN,NaN,NaN,0.42373,0.35136,0.27441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,7.4015e-17,NaN,0.27407,0.34699,NaN,NaN,NaN,NaN,NaN,NaN,0.064673,0.051697,0,NaN,NaN,NaN,NaN,0.35108,0.22622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.15008,0.32297,0.32297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.010966,NaN,NaN,NaN,NaN,NaN,NaN,0.34656,NaN,0.27585,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.48882,0.36788,0.36788,NaN,0.34929,0.34929,0.19588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12737,0.12737,NaN,NaN,NaN,2.2204e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.32785,NaN,0.5831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.12737,NaN,NaN,NaN,NaN,0,2.2204e-17,NaN,NaN,0,NaN,NaN,NaN,0
