NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28769,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.30936,0.36336,0.33259,NaN,NaN,NaN,NaN,1.1102e-16,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39454,0.3224,NaN,0.28156,0.23734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,1.1102e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26816,NaN,NaN,0.094464,0.13816,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11593,0.098863,0.020242,0.024295,NaN,5.5511e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1.8504e-17,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.34681,0.42064,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.25227,NaN,NaN,0.25793,0.35453,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.35453,0.29954,0.30829,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0.10134,0.3021,0.40603,NaN,NaN,0.17227,0.17227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.028147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4015e-17,NaN,0.23971,NaN,NaN,NaN,NaN,0.25252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.014068,0.016883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1102e-16,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0.5104,NaN,1.1102e-16,NaN,NaN,NaN,0.046011,0.032845,0.03531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0044093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10844,0.20211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.068683,0.08601,NaN,NaN,NaN,NaN,NaN,NaN,0.058979,NaN,0,0,NaN,NaN,NaN,0.23738,0.22819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,5.5511e-17,NaN,NaN,NaN,0.10354,0.12355,0.14454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.058979,0.044199,NaN,NaN,NaN,NaN,NaN,0.23912,0.19726,0.21914,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.070961,0.11073,0.11073,NaN,0.25042,0.25042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10014,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.15127,NaN,0.36517,NaN,0.2091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15072,NaN,0.10014,5.5511e-17,NaN,NaN,0,2.2204e-17,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.25502,0.25502,NaN,0.43272,0.32198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7756e-17,2.7756e-17,5.5511e-17,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.20576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22814,0.17069,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6115,0
