NaN,2.3989,2.1222,1.1805,1.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
1.3443,NaN,2.1222,NaN,1.413,1.6934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3691,1.9507,NaN,NaN,NaN,-2.7296,-2.7938,NaN,0
0.61969,NaN,NaN,NaN,NaN,NaN,2.1232,-2.8912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.618,-2.687,-2.6533,NaN,-2.7938,-2.5622,0
-0.0027506,NaN,0.88428,NaN,2.0845,NaN,NaN,NaN,NaN,-1.4031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.7714,-1.6624,NaN,NaN,-1.4281,-2.0516,NaN,-2.4566,NaN,NaN,NaN,0
NaN,-0.84554,NaN,NaN,NaN,2.0845,NaN,NaN,NaN,NaN,-1.2337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1316,NaN,-1.8802,-1.4359,NaN,NaN,NaN,-1.9907,NaN,NaN,NaN,2.638,0
NaN,NaN,3.0473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0375,-2.3514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.4164,-2.4394,-2.175,NaN,NaN,NaN,NaN,NaN,-0.41832,-0.80905,2.7428,2.8074,NaN,0
NaN,NaN,NaN,2.7473,NaN,2.2761,NaN,NaN,NaN,NaN,NaN,-2.7416,NaN,-1.5946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.6439,-2.6504,NaN,NaN,NaN,NaN,NaN,2.636,-0.044119,0.33619,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,1.7968,NaN,NaN,NaN,3.0662,NaN,NaN,-1.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.8621,-2.9095,-2.4728,NaN,NaN,NaN,NaN,NaN,-3.1329,2.9911,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.73841,0.73841,NaN,0.89251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.1987,3.0339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.916,-2.8621,NaN,NaN,NaN,NaN,NaN,1.9853,NaN,2.8076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,-0.70133,NaN,NaN,NaN,-1.5723,NaN,NaN,NaN,NaN,NaN,-2.7855,2.6953,NaN,NaN,NaN,NaN,NaN,1.0349,0.92052,0.18047,NaN,NaN,NaN,NaN,-2.257,NaN,3.0814,NaN,-2.9715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9592,2.9771,2.6228,NaN,NaN,NaN,1.4438,1.3875,NaN,NaN,NaN,NaN,-1.9627,NaN,-2.257,NaN,NaN,2.5353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,1.5545,1.979,-1.3488,-1.4357,NaN,NaN,NaN,NaN,NaN,NaN,1.9731,2.8822,NaN,NaN,2.7127,2.2062,0.82575,0.8227,2.321,NaN,NaN,NaN,NaN,-0.96031,NaN,NaN,NaN,NaN,-2.9558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,2.0481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9186,NaN,NaN,NaN,NaN,1.8877,1.5839,1.0215,NaN,NaN,NaN,-0.47148,-1.1566,-0.97387,NaN,NaN,2.636,2.7659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,1.4439,NaN,-1.081,NaN,-0.3326,NaN,NaN,NaN,2.2405,NaN,NaN,NaN,NaN,NaN,NaN,2.0376,1.4307,1.418,0.98938,1.1079,NaN,-1.5496,NaN,NaN,-2.9705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,-3.1143,-1.0883,-0.33226,NaN,NaN,NaN,2.9909,NaN,NaN,-2.4968,-2.6764,3.1064,2.3216,NaN,NaN,1.4331,0.72117,0.40635,NaN,2.1599,NaN,NaN,-1.1969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,-2.3702,NaN,-0.56703,0.10639,NaN,NaN,-1.3416,-1.5171,NaN,-2.4873,-2.9313,NaN,NaN,NaN,-0.8709,NaN,0.6391,0.16853,NaN,NaN,NaN,-0.55458,-0.70973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4362,1.3235,1.5015,NaN,-0.045878,NaN,NaN,2.8329,-3.1185,NaN,NaN,2.2617,NaN,NaN,NaN,NaN,-0.58255,-0.93533,-0.0301,0.49627,-0.2154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8235,2.5868,-2.7015,-0.827,NaN,0.14387,0.91891,-3.0513,NaN,-3.1108,NaN,NaN,NaN,NaN,NaN,-0.34442,-0.28833,1.0416,1.4802,0.96841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5703,2.0416,2.0468,NaN,-0.13076,0.28788,0.86938,2.9593,-3.0407,NaN,NaN,NaN,NaN,NaN,-2.211,-1.9521,NaN,-0.79317,1.7226,NaN,1.4984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.7674,-1.7338,2.3914,0.28244,0.41727,NaN,NaN,NaN,NaN,-3.0725,NaN,2.8317,NaN,NaN,0.123,-1.3672,1.6262,2.2307,1.8883,1.9094,NaN,1.1713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
