27134	5.317	-11.879	-9.7105
29201	4.6455	-17.839	-16.953
39292	2.9718	-4.1554	-11.492
71511	6.131	-5.6247	-15.093
74900	2.4015	-19.072	-7.8658
81196	3.7475	-25.737	-15.975
1.0001e+05	5.1873	11.391	9.8963
1.0684e+05	3.091	-15.256	-7.4511
1.2584e+05	3.7303	9.7516	-28.275
1.4204e+05	5.6395	3.4852	-13.41
1.5652e+05	3.0038	-26.725	-9.3711
1.7818e+05	5.1492	-9.3323	-19.269
2.1631e+05	6.221	-10.119	-16.812
2.7241e+05	3.2041	-22.875	-10.703
2.8091e+05	3.3244	-4.2745	8.2809
3.0081e+05	0.23937	2.356	-1.5577
3.0706e+05	0.68428	0.021864	3.2582
3.2818e+05	0.036488	-26.666	-14.564
3.6372e+05	1.5281	-6.0546	-6.1711
3.7615e+05	6.2636	-19.685	-10.046
3.826e+05	0.078979	1.4392	12.349
4.0533e+05	5.723	-33.149	-8.5052
4.1163e+05	1.5494	-31.24	-8.4373
4.4624e+05	1.6504	4.8355	5.4716
4.5098e+05	1.2992	-4.7179	-15.174
4.5904e+05	5.7156	-25.548	-20.649
4.649e+05	2.4337	-18.408	0.014117
4.8416e+05	5.5163	-5.4243	-5.8125
4.9356e+05	0.94548	-23.903	-21.667
5.0345e+05	2.0421	3.3807	1.0517
5.3954e+05	0.073395	-3.4609	7.7682
5.5523e+05	2.5654	-1.0828	8.8258
5.5801e+05	6.0847	8.8084	10.553
5.6642e+05	2.821	-7.8338	16.026
