32770	3.8318	-27.087	-14.457
50461	2.8672	-3.1811	7.1339
93083	6.233	1.3234	-6.6435
1.1886e+05	4.334	4.9969	-35.699
1.7034e+05	6.0979	-27.64	13.47
2.0811e+05	3.6459	-27.165	-6.9
2.168e+05	1.077	-5.6819	-8.9774
2.6093e+05	0.22698	-26.104	-6.6731
2.9935e+05	3.6828	2.07	-12.049
3.0749e+05	1.2163	3.7023	11.814
3.2978e+05	5.1336	-27.08	-8.0082
3.4625e+05	3.0067	6.3365	13.045
3.576e+05	4.5792	-19.697	-7.8087
4.268e+05	0.89717	-3.1496	-20.644
4.6316e+05	1.3526	-23.586	-3.6141
4.7179e+05	2.3808	-14.92	-29.465
4.8157e+05	4.0698	-15.441	-14.726
5.2209e+05	3.5729	-3.6629	-12.722
5.9227e+05	1.006	1.0685	17.331
