153	4.8504	16.405	3.5136
2002	2.4001	16.405	3.5136
6245	1.8057	30.211	15.417
9306	3.87	41.889	24.009
13963	3.5217	36.592	23.228
15997	4.1459	26.688	20.888
18955	2.6831	12.059	19.128
26011	4.8862	5.2697	-1.2615
35729	4.3294	14.289	5.2042
37305	2.2215	16.38	12.754
39131	4.7605	19.455	21.376
52981	5.1006	11.124	-15.456
58681	4.5449	11.124	-15.456
61451	5.3761	8.4092	-13.248
63262	0.8147	0.88272	-8.3279
66284	5.7999	-11.183	0.73599
77067	3.1868	27.566	18.908
80068	6.2238	41.56	24.355
84712	0.59624	38.58	24.158
97675	2.9449	39.381	24.536
1.0774e+05	4.7262	36.381	13.628
1.0912e+05	0.2197	33.371	7.3838
1.1309e+05	4.4523	24.738	-10.519
1.1405e+05	1.5321	22.656	-14.836
1.2058e+05	2.07	6.3012	-10.448
1.3196e+05	0.64608	36.184	20.584
1.3672e+05	5.9951	41.766	24.26
1.413e+05	3.2566	41.766	24.26
1.4825e+05	4.4928	41.766	24.26
1.4875e+05	1.2155	41.766	24.26
1.5323e+05	1.6681	41.766	24.26
1.6606e+05	0.94208	28.848	-0.53212
1.7163e+05	4.3842	16.553	-6.148
1.7866e+05	1.645	23.481	-17.144
1.8279e+05	4.7641	22.592	-18.995
1.8475e+05	2.273	12.92	-18.057
1.9324e+05	5.2603	4.6837	10.995
2.0144e+05	4.4974	25.646	23.21
2.0612e+05	5.6357	42.075	23.757
2.0801e+05	5.4034	38.276	20.25
2.1226e+05	1.1669	28.822	1.2968
2.1441e+05	1.9591	22.019	-7.0283
2.1507e+05	4.3919	19.903	-9.546
2.2001e+05	5.2466	10.316	-10.493
2.2112e+05	2.7213	8.6254	-5.2424
2.2582e+05	0.56217	2.0185	15.393
2.3663e+05	0.50147	10.273	-15.425
2.4862e+05	5.741	8.7522	-7.2452
2.5345e+05	4.8749	-6.8145	11.138
2.6111e+05	6.1752	8.12	26.216
2.6138e+05	3.738	9.4194	26.214
2.7296e+05	0.060012	42.367	23.529
2.7458e+05	6.1565	41.809	24.34
2.7535e+05	0.16757	41.869	26.121
2.8707e+05	6.0548	38.643	21.795
