353	5.3698	-8.9817	-1.8094
52022	1.2876	9.8835	7.7781
82358	2.6878	-24.439	-9.795
94418	0.95426	-20.353	-18.778
95334	4.0763	-15.936	-19.401
97237	6.0661	-7.2159	-21.598
99982	2.4775	0.61016	-31.672
1.2108e+05	1.2086	-25.296	-8.5477
1.2965e+05	6.0268	-9.0878	-26.96
1.3074e+05	5.48	-4.3054	-29.403
1.3242e+05	0.60398	2.7707	-33.813
1.4704e+05	1.7469	2.4026	6.6251
1.5322e+05	2.4	5.2708	-24.069
1.5574e+05	1.73	-2.1976	-29.973
1.9378e+05	5.5017	-18.56	-9.5289
1.9992e+05	5.6304	-18.797	-13.124
2.0979e+05	4.3707	17.666	8.3608
2.141e+05	0.098819	2.1968	12.278
2.1995e+05	5.0018	-7.6418	5.0289
2.5647e+05	5.1471	-15.958	-22.744
2.7874e+05	6.2535	15.356	4.4068
2.851e+05	3.6312	2.8521	10.154
