1.4061,NaN,-1.8631,NaN,-2.8245,-2.8463,-2.9954,NaN,NaN,-2.7419,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-1.8631,-2.0693,NaN,-2.164,NaN,2.9932,-2.9625,-2.7841,-1.8719,0.058764,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,1.4183,-2.0314,-2.961,2.9332,2.9818,3.0285,-1.2399,-1.0729,-0.95992,NaN,NaN,NaN,0
NaN,NaN,-0.049861,-0.33591,NaN,NaN,-1.8369,2.1887,2.3687,1.8811,1.4412,0.90442,-0.11653,-0.72454,NaN,NaN,0
NaN,NaN,0.0034973,NaN,0.57873,0.85068,NaN,NaN,0.64748,1.7007,2.9173,1.886,-0.4663,-0.21569,NaN,NaN,0
NaN,NaN,NaN,0.9558,0.73731,0.53274,NaN,-0.26447,-1.4249,2.0476,2.1867,0.37028,0.18424,-0.029134,-0.19177,NaN,0
NaN,NaN,NaN,1.0875,0.83422,0.69538,0.37882,-2.1181,2.8181,-0.10432,-1.3479,-0.63994,-0.84255,-0.28507,-0.31777,NaN,0
NaN,NaN,-2.8966,0.95636,0.94781,0.27099,-0.32829,-1.6371,2.7913,0.16259,-1.0515,-0.81092,-1.3619,-0.97061,-1.1282,NaN,0
NaN,NaN,-0.077563,0.65087,0.93561,0.59934,0.0097907,-1.5443,-2.7914,1.0446,-1.3026,-1.2094,NaN,NaN,NaN,NaN,0
-2.2775,1.0072,-2.1894,1.0431,1.7278,1.1317,0.3136,-0.8744,-0.932,0.021002,-0.16009,-0.20637,NaN,NaN,NaN,-1.4109,0
NaN,1.5987,1.9757,1.3009,1.8489,1.1223,0.70827,0.17526,-0.44772,2.5004,0.17295,-0.058207,NaN,NaN,-1.4109,-1.4109,0
NaN,2.3371,2.5817,1.4245,2.4804,1.0014,0.9013,0.81093,1.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,1.958,NaN,NaN,NaN,0.81328,1.1158,1.2014,NaN,NaN,-0.22689,-0.22689,NaN,NaN,NaN,NaN,0
2.1587,2.1587,NaN,NaN,NaN,1.3359,1.5263,1.3919,1.5804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
