NaN,0.037204,NaN,NaN,NaN,NaN,NaN,5.5511e-17,NaN,NaN,NaN,NaN,0.24976,NaN,NaN,NaN,0
NaN,0.027894,0.14806,0.15752,0.29346,0.0785,NaN,NaN,0.13811,0.28924,NaN,0.50781,0.45589,NaN,NaN,NaN,0
NaN,NaN,0.15752,NaN,NaN,NaN,0.38453,NaN,0.11474,0.25628,0.47376,0.61892,0.67471,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.43418,0.42516,0.42516,0.37479,NaN,0.45029,0.52167,0.65755,0.72096,0.72435,0.6032,0.4844,0
NaN,0.25898,0.25898,NaN,NaN,NaN,NaN,NaN,0.42115,0.43227,0.36726,0.47906,0.63776,0.7286,0.66046,NaN,0
NaN,NaN,0.19318,NaN,1.1102e-16,NaN,NaN,0.70407,0.6192,0.55391,0.31784,0.29783,0.36254,0.5417,0.59706,NaN,0
NaN,0.13799,NaN,NaN,NaN,NaN,NaN,0.64119,0.59867,0.47373,NaN,0.092999,0.15535,0.43427,0.47584,NaN,0
NaN,0.084566,0.22222,0.35042,0.41623,0.40493,0.54265,0.63068,0.56045,0.40307,NaN,0.0083342,0.061226,0.3298,0.37693,0.49583,0
NaN,NaN,0.27943,0.41613,0.52813,0.54524,0.58012,0.51154,NaN,0.20106,0.11585,0.044137,0.06847,0.31609,0.3767,0.42546,0
NaN,0.33306,0.47266,0.58995,0.72221,0.72153,0.62724,0.42699,0.27373,0.21935,0.19454,0.10971,0.078437,NaN,NaN,NaN,0
0.31567,0.40962,0.54531,0.67903,0.75657,0.76737,0.63475,0.47982,0.31066,0.304,0.18962,0.11684,0,NaN,0.080112,0.12043,0
NaN,NaN,0.71568,0.75869,0.79017,0.69499,0.58032,0.4716,0.39295,NaN,NaN,0.23487,0.26582,0.26987,NaN,NaN,0
0.40332,0.54788,0.83184,NaN,NaN,0.58021,0.48694,0.43918,0.43607,0.26524,0.10776,0.20391,0.36058,0.41714,NaN,NaN,0
0.4931,0.55327,NaN,NaN,NaN,NaN,0.31687,NaN,NaN,NaN,0.13528,NaN,NaN,NaN,NaN,NaN,0
NaN,0.58204,NaN,NaN,NaN,NaN,NaN,6.1851e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
