NaN,0.85131,NaN,NaN,NaN,NaN,NaN,0.26943,0.15253,0.20548,NaN,NaN,0.56356,NaN,NaN,NaN,0
NaN,NaN,0.4196,0.3418,0.27013,0.22498,0.18279,NaN,0.20376,NaN,NaN,0.66616,0.64623,NaN,NaN,NaN,0
NaN,0.31139,0.33632,NaN,NaN,0.24968,0.24692,0.16665,0.23917,0.50105,0.63388,0.77817,0.80379,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.26283,0.13966,0.11876,0.017249,NaN,0.41148,0.50612,0.58743,0.64204,0.73431,0.68852,NaN,0
NaN,0.43405,0.36262,0.26594,NaN,0.1694,NaN,NaN,0.3905,0.48325,0.4699,0.42295,0.49657,0.66113,0.75205,NaN,0
NaN,0.34638,0.30999,0.26594,0.17707,NaN,NaN,0.38443,0.5685,0.5835,0.4827,0.28244,0.24579,0.44846,0.56026,NaN,0
NaN,0.23093,NaN,NaN,0.28745,0.25557,0.4164,0.51823,0.55964,0.53413,0.41593,NaN,0.24898,0.47822,0.54832,NaN,0
NaN,NaN,0.43935,0.52702,0.50283,0.42831,0.51757,0.59892,0.56319,0.37188,0.25419,NaN,NaN,0.35078,0.36502,0.45011,0
NaN,NaN,0.52496,0.63997,0.60623,0.60552,0.63895,0.61438,NaN,0.18026,0.1785,NaN,0.29263,0.37792,0.38091,0.40272,0
NaN,0.545,0.6064,0.6491,0.64176,0.69478,0.69767,0.55266,0.37357,0.21709,0.28458,0.27323,0.23424,NaN,NaN,NaN,0
0.27988,0.48544,0.67029,0.72579,0.71688,0.74728,0.67151,0.45038,0.26602,0.19747,0.27482,0.25364,NaN,NaN,0.2417,0.2417,0
0.28387,NaN,0.69406,0.76321,0.76476,0.76789,0.69085,0.45931,0.33002,NaN,NaN,0.21429,NaN,NaN,NaN,NaN,0
NaN,0.51513,0.72303,NaN,NaN,0.76098,0.58377,NaN,0.17153,NaN,0.12899,0.14961,0.18836,0.050012,NaN,NaN,0
0.57286,0.63991,NaN,NaN,NaN,NaN,0.51881,0.38875,NaN,0.11133,0.16254,NaN,NaN,NaN,NaN,NaN,0
NaN,0.73727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
