NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35578,0.344,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36484,0.43253,0.29476,0.27247,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1377,0.14593,0.2512,0.37236,NaN,NaN,0.27515,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.31636,0.18848,0.21521,NaN,0.17794,0.22777,0.48443,0.34673,0.33392,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.31165,0.16251,0.26258,0.24746,0.39096,0.35469,0.34258,NaN,0.5553,0.41534,0.36992,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.2776,0.29718,0.19589,NaN,NaN,0.50816,0.45801,NaN,NaN,0.52282,0.38946,0.3406,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.50675,0.4283,NaN,NaN,NaN,0.31465,NaN,0.6963,NaN,NaN,0.5352,0.45956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,0.41593,0.35493,NaN,NaN,NaN,0.19488,0.10704,NaN,NaN,0.53198,NaN,0.55652,0.55652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.45472,0.39505,0.39789,0.4427,NaN,NaN,0.29814,0.14637,NaN,NaN,NaN,0.34272,NaN,0.54064,0.62793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.32431,0.32058,NaN,0.35758,0.37767,0.52062,NaN,NaN,NaN,NaN,NaN,NaN,0.48983,0.60235,0.68589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.44115,0.44912,NaN,NaN,0.36086,0.31216,0.40776,NaN,NaN,NaN,NaN,NaN,NaN,0.47213,0.56956,0.59482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.48239,0.4699,NaN,0.38451,0.31245,0.20442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.63975,0.65963,0.61984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.70453,0.63668,0.62549,0.53464,0.4665,0.39958,0.50586,0.52351,0.46912,0.42016,0.43014,0.40509,0.49775,0.56392,0.67981,0.64691,0.63112,0.49157,0.45098,0.52612,0.6721,0.67954,NaN,0
0.65323,0.61546,0.63451,0.58918,0.5863,0.57452,0.43865,0.49665,0.43896,0.49668,0.46832,0.48944,0.34676,0.32465,0.45634,0.5632,0.62243,0.46951,0.34931,NaN,NaN,NaN,NaN,NaN,0
0.41897,0.43684,NaN,NaN,NaN,NaN,NaN,0.4472,0.39494,0.42886,0.43945,NaN,NaN,0.15273,0.39238,0.54014,0.61325,NaN,0.16314,0.14066,0.35299,NaN,NaN,NaN,0
0.17944,0.17944,NaN,NaN,NaN,NaN,NaN,NaN,0.13516,NaN,0.30636,0.35968,0.15763,NaN,NaN,0.42992,0.43835,NaN,NaN,NaN,NaN,0.52691,NaN,NaN,0
