NaN,0.35529,NaN,NaN,NaN,NaN,NaN,0.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.23736,NaN,0,NaN,0.14375,NaN,0.42014,0.54813,NaN,0.67433,NaN,NaN,NaN,0
NaN,NaN,0.3281,NaN,NaN,NaN,NaN,0.34796,NaN,0.52164,0.66672,0.69857,NaN,NaN,NaN,0
NaN,NaN,0.50883,NaN,0.19425,0.22725,0.37219,0.41891,0.5105,0.56219,0.64428,0.67811,0.73527,NaN,NaN,0
NaN,0.67216,0.50883,NaN,NaN,0.19884,0.3863,0.48384,0.54594,0.4984,0.49029,0.5169,0.52651,0.56139,NaN,0
NaN,NaN,NaN,0.29444,0.20233,0.26084,0.34637,0.43138,0.49955,0.47068,0.3477,0.37826,0.36112,0.4578,NaN,0
NaN,NaN,0.26378,NaN,0.24652,0.33339,0.45902,0.45825,0.43562,0.31115,0.19906,0.21204,0.25093,0.37587,NaN,0
NaN,0.3436,0.41097,0.48713,0.45507,0.48224,0.40021,0.32395,NaN,0.30724,0.25815,0.26538,0.24908,0.39464,NaN,0
NaN,0.22113,0.35921,0.43527,0.41851,0.46804,0.47884,0.47221,0.30794,0.27807,0.20606,0.16053,0.20398,NaN,NaN,0
NaN,0.38905,0.45209,0.56688,0.44764,0.41236,0.27395,NaN,0.31227,0.35139,0.39061,0.1916,0.17437,NaN,NaN,0
0.4518,0.4276,0.50064,0.51088,0.49928,0.40775,0.3836,0.30469,0.37597,0.24455,0.31631,0.082556,0.13384,NaN,0.46842,0
NaN,0.60129,0.65628,0.69292,0.61758,0.46853,0.30312,0.20171,0.29459,NaN,0.32049,NaN,0.22481,NaN,NaN,0
NaN,0.61974,0.71367,0.75953,0.69493,0.53052,NaN,0.31987,NaN,NaN,0.42673,NaN,NaN,NaN,NaN,0
0.664,NaN,NaN,NaN,0.57816,0.41578,0.21978,0.27399,0.46896,0.484,0.53629,0.45246,NaN,NaN,NaN,0
0.68523,NaN,NaN,NaN,NaN,0.31564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
