NaN,0.22912,NaN,NaN,NaN,NaN,NaN,0.28148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.16962,0.16962,NaN,NaN,0.35315,0.15356,0.2,0.075109,0.20593,NaN,0.69232,NaN,NaN,NaN,0
NaN,NaN,0.16962,NaN,NaN,NaN,NaN,0.22002,0.17952,0.31718,0.56555,0.70278,NaN,NaN,NaN,0
NaN,NaN,0.010865,NaN,NaN,0.16956,0.17001,0.10464,0.22611,0.3928,0.66941,0.69164,0.69509,NaN,NaN,0
NaN,0.010865,0.010865,NaN,NaN,0.20252,0.19975,0.15972,0.26333,0.45266,0.62732,0.60172,0.60857,0.61744,NaN,0
NaN,0.19326,NaN,NaN,0.17734,0.26647,0.19724,0.2289,0.23994,0.4199,0.42643,0.46543,0.51917,0.64572,NaN,0
NaN,NaN,0.55153,NaN,0.25677,0.3385,0.38044,0.44092,0.28543,0.33588,0.21425,0.33779,0.45034,NaN,NaN,0
NaN,0.68735,NaN,0.40831,0.25683,0.33702,0.38954,0.47967,NaN,NaN,0.1938,0.25667,0.37581,0.66558,NaN,0
NaN,NaN,0.54718,0.42211,0.32966,NaN,0.36749,0.35843,0.42337,0.3403,0.22154,0.14907,NaN,NaN,NaN,0
NaN,0.72394,0.6115,0.53923,0.33209,NaN,0.070541,0.14594,0.36085,0.37294,0.35419,0.11309,0.15424,NaN,NaN,0
0.60938,0.7046,0.71196,0.71083,0.5304,0.2484,0.14708,0.15921,0.34173,0.25627,0.27619,0.075117,0.13242,NaN,0.22544,0
NaN,0.82592,0.81576,0.82513,0.57995,0.37427,0.1917,0.18716,0.24823,0.15379,0.19167,NaN,NaN,NaN,NaN,0
NaN,0.77972,0.81154,0.83699,0.68044,0.47075,0.33488,0.28457,0.29555,NaN,0.25959,0.28283,NaN,NaN,NaN,0
0.72966,NaN,NaN,NaN,0.7272,0.57717,0.39512,0.23672,0.26792,0.35354,0.36894,0.35822,NaN,NaN,NaN,0
0.7249,NaN,NaN,NaN,NaN,0.65248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
