NaN,0.52706,NaN,NaN,NaN,NaN,NaN,0.11416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.35137,NaN,NaN,NaN,0.027662,0.11347,0.2038,0.27159,0.38848,0.42044,NaN,NaN,NaN,0
NaN,0.13232,NaN,NaN,NaN,NaN,NaN,0.15989,NaN,0.35912,0.50086,0.53026,NaN,NaN,NaN,0
NaN,NaN,0.02257,NaN,NaN,0.16668,0.19036,0.14491,0.33401,0.37647,0.50982,0.53282,0.67402,NaN,NaN,0
NaN,0.16234,0.12922,NaN,NaN,0.23082,0.24208,0.20094,0.35799,0.36874,0.50969,0.50612,0.56268,0.57855,NaN,0
NaN,0.30922,NaN,0.16984,0.18141,0.3372,0.30196,NaN,0.3464,0.34206,0.33727,0.33347,0.40737,0.44779,NaN,0
NaN,NaN,0.39369,NaN,0.22735,NaN,0.48394,0.45031,0.34284,0.31249,0.27285,0.34643,0.36121,0.43167,NaN,0
NaN,0.40808,0.38067,0.24747,0.24843,0.30866,0.37788,0.41352,NaN,0.45208,NaN,0.17594,0.25706,0.45746,NaN,0
NaN,0.38794,0.42744,0.40724,0.35907,NaN,0.235,0.30461,0.44106,0.44663,0.2114,0.12196,NaN,NaN,NaN,0
NaN,0.55875,0.54755,0.60094,0.35679,0.15632,0.019301,0.16917,0.39346,0.39694,0.33686,0.11334,0.17254,NaN,NaN,0
0.524,0.68728,0.72836,0.78161,0.55895,0.34259,0.20795,0.21082,0.33905,0.29842,0.37746,0.15794,0.17254,NaN,0.096912,0
NaN,0.7978,0.81311,0.83632,0.61334,0.39411,0.24584,0.2107,0.30892,NaN,0.38276,NaN,0.28553,NaN,NaN,0
NaN,0.78085,0.8547,0.89364,0.70996,0.48008,0.2986,0.24037,NaN,NaN,0.48044,NaN,NaN,NaN,NaN,0
0.7048,NaN,NaN,NaN,0.56907,0.35029,0.13293,0.14293,0.29258,0.37825,0.51649,0.54034,NaN,NaN,NaN,0
0.65726,NaN,NaN,NaN,NaN,0.38169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13287,0.08835,0.13287,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
