NaN,0.43375,NaN,0.11092,NaN,3.7007e-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.21633,NaN,3.7007e-17,NaN,0.076393,0.18623,0.23587,0.23883,0.36625,0.43297,NaN,NaN,NaN,0
NaN,0.11092,NaN,NaN,NaN,NaN,NaN,0.28349,0.38502,0.39816,0.50583,0.55959,NaN,NaN,NaN,0
NaN,NaN,0.11853,0.20083,NaN,0.35053,0.34415,0.33188,0.37286,0.44422,0.57249,0.61788,0.68256,NaN,NaN,0
NaN,0.14915,0.11853,NaN,NaN,0.30251,0.27574,0.39605,0.43588,0.55056,0.55052,0.56404,0.61258,0.6415,NaN,0
NaN,0.29644,NaN,NaN,0.19619,0.37981,0.32335,0.37403,0.31375,0.46375,0.46298,0.45235,0.44882,0.49898,NaN,0
NaN,NaN,0.46794,NaN,0.27824,0.29177,0.37378,0.36637,0.42955,0.43756,0.48967,0.36527,0.37052,0.36219,NaN,0
NaN,0.69057,NaN,0.44373,0.41457,0.39846,0.42688,0.32641,0.43222,0.45734,0.48581,NaN,0.23743,0.20228,NaN,0
NaN,NaN,0.5357,0.46196,0.52412,0.44707,0.44854,0.37974,0.47917,0.47176,0.38933,0.18693,0.19469,NaN,NaN,0
NaN,0.63633,0.56805,0.56825,0.50523,NaN,0.2736,0.32618,0.40572,0.46455,0.42163,0.20787,0.19758,NaN,NaN,0
0.6775,0.62895,0.66687,0.65773,0.5511,0.4751,0.35902,0.39846,0.40291,0.30859,0.33301,0.10304,0.14225,NaN,0.31486,0
NaN,0.76367,0.78179,0.81353,0.67233,0.49403,0.33976,0.26242,0.31913,NaN,0.31171,NaN,0.24123,NaN,NaN,0
NaN,0.74048,0.82817,0.86753,0.79889,0.57663,0.40936,0.28794,0.31233,NaN,0.32168,NaN,NaN,NaN,NaN,0
0.74208,NaN,NaN,NaN,0.74096,0.49361,0.31855,0.18485,0.26969,0.23147,0.32168,0.34451,NaN,NaN,NaN,0
0.72925,NaN,NaN,NaN,NaN,0.37168,NaN,NaN,NaN,NaN,0.40458,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.036359,NaN,0.21407,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
