5.987432665440579882e+01,3.785837509398687217e+01
5.675703961355267779e+01,3.446399656018742519e+01
4.497568715114766746e+01,2.304614851362726213e+01
2.563604356393562966e+01,1.455703655458335355e+01
1.570308020384437730e+00,3.417682618445301728e+02
3.533227911011479705e+02,3.290809679539055423e+02
3.396410145403597198e+02,3.392802292724307449e+02
3.336667089282648249e+02,1.778791617540659900e+02
3.226807727572693807e+02,3.218319521525903610e+02
3.217270398620785272e+02,3.200573370476720925e+02
3.217505394621783239e+02,3.182126401994414664e+02
3.217191817889862477e+02,3.172258476108959258e+02
3.194749481101650304e+02,1.914149192642285868e+02
2.481744710541110521e+02,1.733571141670382758e+02
1.734108856234377640e+02,1.318467579020164919e+02
1.466784363940537901e+02,1.688387648712424323e+02
1.314062982178958805e+02,1.994507497556940336e+02
1.211616002882674934e+02,9.260437396971936153e+01
1.199293119219270949e+02,9.004313628359692245e+01
1.199215621526382733e+02,1.290917903752555844e+02
1.199212313578343867e+02,1.458875181605779687e+02
1.199206295847157264e+02,1.528012521518791118e+02
1.199149473420208807e+02,1.774213787110228679e+02
1.199156272333452762e+02,2.341677903555007276e+02
1.199171171218974479e+02,2.394743828590340513e+02
3.143995294125604190e+01,3.843765274748308514e+01
3.219235615926492500e+01,3.910850269329812079e+01
4.368090831665043794e+01,4.582586999698710883e+01
4.955612071972218047e+01,8.330619745847853608e+01
4.956157787979702789e+01,4.918135186157734040e+01
4.955352301394970738e+01,2.320772072699288628e+02
4.957098474659017739e+01,4.043424370408899193e+01
4.955674246038958586e+01,5.295244159172226972e+01
4.955376797915852194e+01,5.082703742294729921e+01
4.957611725773491429e+01,5.104612731939977976e+01
4.966685837143646154e+01,5.151779501723642340e+01
4.954070203952857554e+01,4.902577951207130980e+01
4.956805199342745993e+01,4.895597842697227264e+01
4.953158228928030837e+01,4.850130423042828198e+01
5.686719456240530945e+01,4.783908436157182820e+01
8.287498365109858867e+01,3.409692759830332989e+02
1.054094458774220158e+02,7.262924666946490504e+01
1.313957644607743589e+02,3.040731574277439790e+02
1.516501054986028123e+02,2.080936488109820743e+02
1.645058182356598309e+02,1.883290840482979434e+02
1.719509382983235923e+02,2.230660720866173108e+02
1.893875777924439774e+02,2.274006852328772652e+02
1.983522709877928776e+02,2.202083681896089900e+02
1.982575630753898110e+02,2.076298854179264310e+02
1.982142986447460373e+02,3.056510224107124714e+02
2.034692163395615125e+02,2.079143640434217843e+02
2.062083409713805224e+02,2.125685393953797870e+02
2.061347323788779136e+02,1.999093780335638257e+02
2.061525238397788087e+02,2.109646491634972847e+02
2.061385126401439720e+02,1.950014111620386643e+02
2.062867106411005693e+02,1.892412583560855808e+02
2.066268753590412928e+02,2.198255104248757164e+02
2.144695538470979557e+02,1.149079882512705666e+02
2.121107234395476553e+02,2.140736153415175238e+02
2.053162279200214471e+02,3.157199024100744396e+02
2.055164934202921643e+02,2.249193017723570733e+02
2.132346217262813468e+02,3.454813899908237431e+02
2.133285119549615843e+02,2.488160082742225825e+02
2.133284217817639217e+02,1.420093842566211606e+02
2.133453960723547311e+02,2.187186512377954557e+02
2.133645268273201623e+02,2.207010448372478493e+02
2.133372111431915243e+02,2.234040191430579227e+02
2.133381715739840274e+02,2.129610601762029773e+02
2.133556601587366970e+02,2.048069486278922113e+02
2.133292676382307604e+02,2.036435945294184933e+02
2.133436589160680796e+02,2.177147111821440149e+02
2.133820286685808014e+02,2.206991131569712934e+02
2.133542373650018362e+02,2.107941425233634902e+02
2.132458377167370429e+02,2.331521986814498746e+02
2.681019115794611025e+02,1.199174490756319926e+02
2.878001529958858100e+02,2.374119288222889850e+02
3.573292466083782415e+02,2.229097088630327619e+02
3.570077167700885639e+02,3.551519781726155429e+02
3.569644308749441279e+02,3.282807289201747949e+02
3.588352298808890737e+02,2.980885159687301780e+02
4.964089420784083551e+00,3.313056664378871119e+02
4.969877932618804728e+00,2.825935595147794857e+02
4.970000709685433726e+00,3.018542505592039902e+02
4.950438698397476855e+00,2.438916113646389476e+02
4.968511017446695988e+00,2.324583529369783435e+02
4.957988049213388315e+00,5.678767089370134080e+00
4.968878603744946609e+00,5.695362772553064445e+00
4.968889750981330344e+00,4.364368540642023397e+00
4.950418046226677582e+00,2.578856627097236043e+01
4.968496245979929782e+00,2.691210494412185295e+00
4.967948401940304848e+00,1.720928372970417968e+02
4.970854933417339971e+00,3.126773882965284770e+02
4.967133852260549709e+00,3.498966261219477474e+02
4.963628874084389686e+00,3.222461488946702843e+02
4.970423340809354329e+00,2.220744592197866041e+02
4.966672535499860430e+00,3.535433858757598387e+02
4.964745890750209334e+00,3.270963304020937699e+02
4.971632885245801603e+00,3.468237347864838398e+02
4.970546077535171747e+00,8.455522908886413447e+00
5.022641627128074049e+00,2.889740213967068030e+02
9.738026892833742565e+00,9.617953639032236879e+00
1.026025526062339388e+01,9.601699596737997666e+00
1.025782530599020603e+01,9.497148742438998426e+00
1.024709488364555376e+01,4.514448809272100682e+00
1.025490543459948611e+01,3.471346021579506100e+02
1.027220860302164773e+01,2.039435000956293322e+02
1.025755861676837100e+01,1.966617574280745373e+02
1.025329731475114947e+01,8.070411568631973509e+00
1.026088419847445721e+01,7.795750807989388242e+00
1.024455754253216178e+01,7.376421075589592924e+00
1.026061194817219224e+01,6.850286946152292167e+00
1.528624040328466016e+01,6.192420285797539670e+00
3.228248723578034429e+01,6.516312659385734207e+01
4.385813360934049143e+01,6.554097248882511906e+01
4.639175194885432063e+01,7.929660798403685362e+01
6.013835447264227696e+01,8.613314339152680077e+01
9.157761374736797677e+01,1.210971502402833266e+02
1.143327626670017878e+02,2.223369992339327439e+02
1.230031006920767709e+02,1.623918600108481769e+02
1.488748006901412850e+02,1.597275611056014668e+02
1.692780309406076640e+02,2.892480439447535332e+02
1.723255204831070273e+02,1.890380871579554878e+02
1.816878852888425513e+02,2.017486691680172441e+02
1.908150882521557890e+02,1.930459080585144989e+02
1.907666267116981942e+02,1.936312343439689414e+02
1.908193984019792140e+02,1.960399433060501337e+02
1.907670323024641732e+02,2.049739109058839119e+02
1.907591010445227653e+02,4.166892317933344470e-01
1.907625372231424308e+02,8.736057386209165543e+01
1.908403054543309452e+02,2.048994824215822064e+02
1.907417016619306196e+02,1.923813493802288974e+02
1.908714529258563743e+02,1.925637776635319938e+02
1.907696158447752168e+02,2.145894992143128093e+02
1.908214803791162524e+02,1.932887174664994632e+02
1.907770915929502280e+02,1.969309659543033604e+02
1.903888578154652294e+02,3.563822436693612872e+02
1.961326659562752752e+02,3.573943252497241474e+02
1.971580726096065632e+02,2.062715833452205345e+02
1.971514446801428164e+02,2.454281026696339154e+02
1.970764102848599748e+02,3.172369790634377864e+02
1.971857061442263443e+02,3.297435628364708009e+02
1.971876339287241819e+02,3.357759256058947130e+02
1.970774035776959749e+02,1.885481054475766314e+02
1.972236817164129832e+02,1.787885331048351816e+02
1.971202873613970041e+02,1.558962463616162779e+02
1.971700884943186907e+02,2.782913408829678659e+01
1.971427819366722645e+02,2.072003466824890268e+02
1.971711288144263676e+02,2.089588369375611308e+02
1.975535448263381966e+02,2.101215818380768781e+02
1.971182791252369668e+02,2.106092616495843686e+02
1.971499510366860193e+02,1.975240625317954084e+02
1.971644197254646826e+02,2.978073758704642842e+02
1.970697553566869260e+02,2.059726738075310664e+02
1.971574225627923056e+02,2.024915800880130234e+02
1.971812284841362555e+02,2.135767818823824484e+02
1.971468790984413033e+02,2.038594002561843581e+02
1.971537070879921316e+02,1.994841445472301587e+02
1.971537585136261157e+02,2.009474705869511695e+02
1.971508028575882747e+02,2.023024821244640634e+02
1.971564594746748753e+02,2.467751437708708977e+02
1.971534526370177502e+02,2.781694673630862553e+02
1.971548479066797768e+02,2.178452656235663767e+02
1.971303015268390197e+02,3.459282909857967638e+02
1.971556985859220958e+02,3.493959452192517006e+02
1.971434219874325606e+02,1.802093402803582478e+02
1.971178495808302102e+02,2.052228384047215286e+02
1.971954673022157749e+02,2.056769659717631669e+02
1.971564387982462847e+02,2.062558918762924804e+02
1.971362745035757200e+02,5.957183750267111577e+01
1.971477478288825580e+02,1.971116865345121312e+02
1.971423420847849854e+02,2.231637020250155672e+02
1.971847077859829369e+02,2.328986338547073274e+02
1.972091974754318926e+02,1.970680967947367606e+02
2.129539655627883405e+02,2.497140598793479285e+02
2.685773839860921726e+02,2.513672159051241124e+02
2.515765921852063798e+02,2.486931491881483112e+02
2.515782717734703624e+02,2.506470751224802598e+02
2.515509264126457651e+02,2.502665495322123093e+02
2.487888508982320559e+02,2.416444873228531947e+02
2.426272889283095822e+02,2.426231742569537460e+02
2.422502402939623494e+02,6.860421757413529065e+01
2.422960461686118947e+02,2.994199886415082119e+02
2.423004395957739803e+02,2.431834500444005869e+02
2.424027041313568702e+02,5.502928924890506579e+01
2.422724533453262552e+02,2.362990132727587138e+02
2.424376375349707757e+02,3.273403807827737637e+02
2.422818599027225446e+02,2.447893252671990467e+02
2.423005271919451502e+02,2.280616134110430835e+02
2.422933653190135885e+02,2.451253808518517019e+02
2.422951547472703169e+02,2.469505138922373249e+02
2.422999358859240147e+02,2.443674803049406137e+02
2.424747742562567510e+02,4.450608310138086665e+01
2.421916629752592485e+02,2.449235021427358276e+02
2.422940883787437087e+02,5.063754288445966978e+01
2.422824897226014400e+02,2.152130436983216271e+02
2.422954000528523579e+02,2.992267368243743704e+02
2.423061140262615822e+02,2.554895767025371640e+02
2.421329961503433879e+02,2.145201358555563615e+02
2.434349488229146061e+02,2.135551161187198090e+02
2.423059346647493726e+02,2.132938292901961290e+02
2.422858507842771019e+02,3.306956131010032323e+02
2.694611496309638596e+02,1.336444886231846283e+02
3.478830545056011943e+02,1.653855276204748703e+00
2.499175874094285987e+01,1.640323675431756101e+01
2.559740523152213854e+01,1.008547629996245121e+01
2.511483488614782189e+01,3.586293229214334701e+02
2.819130837379286092e+01,3.578645365576231825e+02
3.579506468169525846e+01,3.491647524357966859e+02
3.623503753787039727e+01,3.910051800284421830e+01
3.632682595212077814e+01,4.284032430399459201e+01
3.369006752597755394e+01,4.358933158341066161e+01
3.628060937922194995e+01,4.376197350644816453e+01
3.613086531050721106e+01,1.121866778934472961e+02
3.630869246411482720e+01,1.822156958365895321e+02
3.622726270247050451e+01,2.802636126795918159e+01
3.620945681718608711e+01,2.693976816780956085e+01
3.625383773744473359e+01,3.476228181098011305e+01
3.621505382596824063e+01,1.648848997509358227e+01
3.623947717342823438e+01,3.296545464929734237e+01
3.621272183628052233e+01,3.611823206343820658e+01
3.622218261386284155e+01,3.838974016080977236e+01
3.622848338052239825e+01,1.649536081678016615e+02
3.626002385051876331e+01,3.465906142913492261e+01
3.622955502420673923e+01,3.962513746595782038e+01
3.621016617357426526e+01,2.228434373252867999e+02
3.622002827273406211e+01,9.022468817962398191e+01
3.025801553067121219e+01,2.148249911537271828e+01
2.432314575327942308e+01,3.724221114722958959e+01
2.825241656371255417e+01,2.812491988168092050e+01
3.490114809187082301e+01,3.978926980116265355e+01
3.492406836253228164e+01,2.370241088026895682e+02
3.490807918356409800e+01,3.517707586556140598e+01
3.488737378475981643e+01,8.891742690807807037e+01
3.490026439624119803e+01,3.545511055888183449e+01
3.490347722910141925e+01,4.184022985215959523e+01
3.490627242283321863e+01,3.672854684600094544e+01
3.490418561234076833e+01,4.369388298073155141e+01
3.490687738313602040e+01,6.812496761657506283e+01
4.249211808309904370e+01,2.128102442549484579e+02
9.643979317450413191e+01,1.049561219155332594e+02
6.432895864714123491e+01,1.059059589857936174e+02
7.936319179723859918e+01,6.821601990666778192e+01
7.340474115200356664e+01,1.347106704264378720e+02
7.340348172040410191e+01,7.591349902707580100e+01
7.335590971609484257e+01,3.021400635366656928e+00
7.340770841173765859e+01,5.808476794188060666e+01
7.346441488396909847e+01,8.742720659437644315e+01
7.241090684603702243e+01,7.254230738704681869e+01
6.463918008338706045e+01,7.254542473349643217e+01
6.284114948709093085e+01,2.621635624386034280e+01
6.283946847286733117e+01,7.670363025786306821e+01
6.962259510285865360e+01,7.802699245652421212e+01
7.277099055673302530e+01,6.714059140015281457e+01
6.222908757366487720e+01,2.152393563678222392e+02
