0.2796,NaN,0.11798,0.11798,0.15203,0.071981,0.30564,NaN,NaN,0.52428,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.16815,0.10063,0.11706,NaN,0.20994,NaN,0.47397,0.58644,0.58403,0.63582,0.65443,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.2566,0.13035,NaN,0.28648,0.51666,0.54138,0.54419,0.60348,0.70657,0.82892,NaN,NaN,NaN,0
NaN,NaN,0.21069,0.17512,NaN,0.16919,0.16443,NaN,0.56502,0.64997,0.67739,0.7516,0.72618,0.69307,NaN,NaN,0
NaN,NaN,NaN,0.30434,0.15642,0.16112,NaN,NaN,0.53066,0.60158,0.63498,0.70045,0.69468,0.53961,NaN,NaN,0
NaN,NaN,NaN,0.34652,0.26376,NaN,NaN,0.34484,0.44043,0.5714,0.59555,0.50885,0.42334,NaN,0.28004,NaN,0
NaN,NaN,NaN,0.46692,0.40146,0.52071,0.34012,0.30148,0.31048,0.42222,0.50047,0.5113,0.49658,NaN,0.39881,NaN,0
NaN,NaN,0.4221,0.52451,0.43723,0.48847,0.37082,0.43807,0.38549,0.50074,0.52706,0.5506,0.50657,0.47326,0.53731,NaN,0
NaN,NaN,0.4143,0.50519,0.47419,0.47806,0.45475,0.57289,0.55285,0.5457,0.58626,0.65189,NaN,NaN,NaN,NaN,0
0.385,0.29586,0.42692,0.5436,0.56456,0.53653,0.50618,0.58805,0.60289,0.56344,0.54971,0.4301,NaN,NaN,NaN,0.29715,0
NaN,0.42893,0.51239,0.60745,0.67582,0.60779,0.54855,0.47515,0.53108,0.4546,0.48334,0.27543,NaN,NaN,0.29715,0.29715,0
NaN,0.52992,0.6127,0.6684,0.7692,0.664,0.52893,0.35283,0.35795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.7304,NaN,NaN,NaN,0.69046,0.44187,0.34043,NaN,NaN,0.77885,0.77885,NaN,NaN,NaN,NaN,0
0.71002,0.71002,NaN,NaN,NaN,0.64982,NaN,0.40832,0.33895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
