0.45158,0.24596,0.024309,0.030395,NaN,NaN,NaN,NaN,NaN,0.17282,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.021211,0.16091,NaN,0.49709,NaN,0.38176,0.39565,0.3901,0.5085,0.59885,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.29911,0.35731,0.5523,0.35171,0.37762,0.32308,0.38824,0.45431,0.62917,0.78348,NaN,NaN,NaN,0
NaN,NaN,0.20453,NaN,NaN,0.39149,NaN,0.43398,0.48981,0.56561,0.54487,0.67752,0.73759,0.88222,NaN,NaN,0
NaN,NaN,0.20257,NaN,0.22445,0.22445,0.15649,NaN,0.43524,0.58842,0.6027,0.72853,0.73876,NaN,NaN,NaN,0
NaN,NaN,NaN,0.29427,0.22453,0.22351,NaN,NaN,0.47416,0.5641,0.6275,0.66989,0.65937,NaN,0.43287,NaN,0
NaN,NaN,NaN,0.43964,0.35648,0.40134,0.27339,0.3973,0.44896,0.52194,0.57709,0.69748,NaN,NaN,0.47002,NaN,0
NaN,NaN,0.34056,0.52173,0.53524,0.56032,0.3852,0.40906,0.42855,0.49751,0.5365,0.63749,0.78034,0.72535,0.47002,NaN,0
NaN,NaN,0.37238,0.5046,0.6733,0.68177,0.57652,0.53712,0.55435,0.6196,0.6393,0.71272,NaN,NaN,NaN,0.019539,0
0.39557,NaN,0.38298,0.50854,0.63565,0.70862,0.64628,0.58901,0.56206,0.5677,0.61845,0.55365,NaN,NaN,NaN,NaN,0
NaN,0.50875,0.52759,0.61189,0.68262,0.64313,0.62199,0.55496,0.59549,0.55851,0.57646,NaN,NaN,NaN,0.31083,0.31083,0
NaN,0.6421,0.61771,0.6474,0.65302,0.65193,0.63219,0.56606,0.46581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.70493,NaN,NaN,NaN,0.7455,0.66393,0.63123,NaN,0.50031,0.35012,0.53068,NaN,NaN,NaN,NaN,0
0.66839,0.66839,NaN,NaN,NaN,0.87996,NaN,0.7571,0.55157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
