NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.8753,-2.5089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.56937,-0.37066,-2.9088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1764,-2.7305,-1.3676,-0.95129,-0.58442,-0.35941,-0.80397,-0.71057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,-0.0096431,0.84381,1.4422,2.4439,1.7436,1.97,NaN,NaN,-1.3615,NaN,-0.018115,0.27728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,-2.7919,2.7642,NaN,NaN,0.82976,1.6718,0.70161,NaN,NaN,0.74775,NaN,NaN,-0.089508,-0.089508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,-2.7857,NaN,NaN,0.49467,0.97703,NaN,NaN,0.30056,0.13733,NaN,NaN,NaN,1.3753,1.3753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,2.4082,2.5989,NaN,-0.22934,0.2887,NaN,NaN,NaN,-0.1845,0.016896,NaN,NaN,NaN,2.9306,2.9306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,2.6808,NaN,-0.95839,NaN,NaN,NaN,NaN,0.090753,NaN,NaN,NaN,NaN,NaN,2.4725,2.4725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,2.4448,-1.2794,-0.40045,-1.2737,-2.6037,2.7514,2.1217,1.0797,NaN,-2.7521,NaN,NaN,NaN,3.0582,3.0582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-2.5543,-1.5487,NaN,NaN,NaN,2.6979,1.8803,1.574,1.8034,2.105,NaN,NaN,NaN,2.2007,2.2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-2.8784,2.7723,NaN,NaN,-3.0894,2.3858,2.1668,NaN,NaN,0.6998,0.321,NaN,NaN,NaN,NaN,2.1038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
1.8474,2.791,2.5176,-2.6984,-2.4881,NaN,1.4876,NaN,1.0201,NaN,1.0967,NaN,0.8971,NaN,NaN,0.99116,1.5757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
