NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.32481,-0.80147,-1.385,-1.6605,-2.2506,-3.0004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1253,-0.67694,NaN,NaN,NaN,NaN,NaN,-3.0461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,1.0252,0.98551,0.73883,NaN,NaN,1.8521,-1.1485,-0.36524,-1.2451,-1.2754,NaN,NaN,NaN,2.8695,NaN,-1.9073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.20356,2.0659,2.8817,1.5805,1.0252,NaN,NaN,1.7819,-0.013569,0.84862,-0.04563,-0.16113,-0.96493,-0.94976,-1.4307,NaN,NaN,-1.8545,NaN,NaN,-0.93714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2395,0.10088,0.25744,NaN,0.3627,-1.7773,NaN,NaN,NaN,1.0836,NaN,-1.4868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-0.57703,NaN,NaN,NaN,NaN,NaN,NaN,-2.0078,-2.2913,1.8778,1.6187,1.0759,0.33077,NaN,-1.1621,-2.3275,NaN,NaN,1.6001,NaN,1.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-0.61923,-0.94198,NaN,NaN,NaN,NaN,-1.8794,-1.9121,NaN,-2.5406,NaN,1.6389,-2.6583,NaN,NaN,-2.411,-2.3819,NaN,NaN,1.6414,0.96599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-0.78325,-0.20073,NaN,NaN,0.63095,-2.3444,-1.6163,-1.2095,-0.31686,-0.44526,1.0417,NaN,NaN,NaN,NaN,-2.0824,-2.8135,NaN,1.4079,0.1243,-0.096911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,-0.0438,2.0718,NaN,NaN,2.0847,-0.72798,0.099271,-0.17243,NaN,NaN,-0.49242,NaN,NaN,-1.82,-2.5424,1.1613,NaN,-0.12604,-0.31456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-0.084773,-0.047576,NaN,0.5777,1.1561,1.6643,NaN,-0.63693,-0.36671,-0.17226,NaN,NaN,-0.49242,NaN,NaN,NaN,NaN,0.7567,0.48714,0.40819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-1.27,NaN,NaN,NaN,NaN,2.3424,1.0006,1.0218,-1.5248,-1.9233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.46394,0.62866,1.0324,1.6702,2.6026,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-0.96638,NaN,NaN,NaN,NaN,-0.41213,NaN,-0.014663,-0.96323,-1.8244,-2.5382,1.8937,NaN,1.6822,1.7222,NaN,NaN,NaN,NaN,0.613,0.92178,2.0159,-1.3401,-1.5798,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-2.2424,2.9477,-2.8658,-2.908,NaN,NaN,-0.45984,-0.91985,-2.0459,NaN,NaN,1.5799,1.4941,NaN,2.5697,2.557,NaN,NaN,NaN,0.59852,0.78716,-0.078292,-0.076903,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,-2.7641,-2.7878,-1.5837,-0.092827,-0.14646,-0.18396,NaN,NaN,NaN,NaN,1.8318,2.3173,NaN,-2.9556,-2.4808,NaN,NaN,NaN,-0.64462,0.087961,0.60613,0.33427,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,2.0692,-3.1163,NaN,NaN,-0.0096222,-0.37007,-0.19133,-0.44887,-0.58292,NaN,NaN,NaN,-2.9487,-2.3475,3.0927,2.6495,2.4366,NaN,NaN,-0.97151,0.36565,0.25945,0.47647,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,-1.8859,NaN,NaN,-1.3093,-1.1386,-1.0171,-0.23684,NaN,-0.58292,NaN,0.96003,NaN,-3.0956,NaN,NaN,NaN,2.5967,2.9122,NaN,NaN,-0.42928,0.13375,0.29587,NaN,NaN,NaN,NaN,0
NaN,NaN,-0.49621,NaN,NaN,NaN,-2.1506,-0.52579,-1.3928,NaN,NaN,NaN,NaN,0.97274,2.0952,-2.1716,-2.3245,NaN,NaN,NaN,1.8691,1.2751,-0.80344,-0.10765,-0.33736,-0.13379,-0.69231,-1.1503,-1.0532,NaN,0
NaN,NaN,-0.86033,NaN,NaN,-3.0555,NaN,-2.6005,-2.5847,NaN,NaN,NaN,0.98191,0.64516,1.6521,-1.4731,-0.74709,-0.9963,2.0484,2.8766,NaN,-0.83155,-0.86744,-1.6235,-2.8473,-1.6907,-0.17301,NaN,NaN,NaN,0
NaN,0.04907,NaN,NaN,NaN,-3.0891,NaN,1.8095,1.4025,0.27955,-1.1312,0.38723,NaN,NaN,NaN,NaN,-0.13073,NaN,NaN,1.1382,0.47718,0.32305,NaN,2.8194,2.5772,-2.4766,-1.2688,-1.4995,NaN,-3.0885,0
NaN,0.69198,NaN,NaN,NaN,-2.6268,NaN,NaN,-0.48885,NaN,-0.45758,-1.1149,NaN,NaN,NaN,NaN,-0.58777,-0.13383,1.835,NaN,-0.021046,-0.53971,1.9352,NaN,2.9153,-2.0484,-1.731,-1.9174,NaN,2.9351,0
0.13283,NaN,NaN,NaN,-1.9735,NaN,NaN,NaN,1.3894,0.036547,NaN,NaN,-1.6476,-1.1048,-1.4469,-0.77704,-1.2425,NaN,NaN,NaN,NaN,NaN,NaN,1.4231,0.51556,-2.1707,-2.4318,-2.4259,-2.725,NaN,0
-0.63113,-0.63113,NaN,-2.0099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.90033,-1.4021,-1.1048,-1.4469,-0.94021,-2.0694,-0.38922,0.24901,0.43204,-0.41506,2.2331,0.97693,0.26908,-0.88074,-2.0575,-2.6298,-2.9279,-2.8633,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2554,0.24901,0.43204,-0.41506,2.2331,0.82138,0.32263,-0.71186,-2.1003,-2.859,-2.9325,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
