NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.4493,NaN,-1.3438,NaN,2.7151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2881,-1.4478,NaN,NaN,-1.9729,NaN,-2.0478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.7235,-1.2545,-1.2989,NaN,NaN,NaN,NaN,-1.7598,-2.0938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,-1.7755,-2.1934,-2.9039,NaN,-3.0075,1.9078,-1.324,-1.1257,-1.1121,-0.75764,-0.31818,NaN,NaN,NaN,NaN,-1.8235,-1.8235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-1.6466,NaN,-1.7755,NaN,NaN,NaN,NaN,NaN,NaN,-0.75409,-0.98068,-0.4538,-0.33796,-1.1407,-1.8144,NaN,NaN,-2.6883,-2.6883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.012943,-0.46142,0.21106,NaN,0.06514,NaN,NaN,NaN,NaN,-2.6452,-2.6452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
1.1366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.085493,-0.16111,-0.48397,NaN,0.021538,NaN,0.23709,NaN,2.7603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
1.1366,NaN,NaN,NaN,NaN,1.4426,1.3341,1.0096,NaN,1.1674,-0.97852,-0.39751,-0.33283,0.40047,NaN,1.1296,1.8166,-2.5832,NaN,NaN,-2.2091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-1.5073,-2.2915,NaN,2.1437,NaN,0.89759,1.1445,0.33691,0.39915,NaN,-0.26229,-2.3957,1.5475,1.4338,NaN,NaN,-2.1402,3.011,NaN,-3.0178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,2.0134,NaN,NaN,1.8909,1.8764,1.4948,NaN,1.387,NaN,NaN,-2.897,-2.1904,NaN,NaN,-2.6015,NaN,-2.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-0.93138,-0.89204,NaN,NaN,2.2278,1.6486,NaN,2.2319,-0.47675,0.35093,0.97704,NaN,NaN,-1.3179,NaN,NaN,NaN,1.4853,1.6586,NaN,-2.8433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
-2.1456,NaN,NaN,-2.8501,-2.9819,NaN,-0.36715,-2.2501,-2.2217,-1.9124,0.013632,0.98082,2.2602,NaN,1.7036,NaN,0.32291,1.9153,2.7383,NaN,-2.6713,-2.2562,-2.2588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-2.9326,NaN,-2.6501,NaN,-0.80049,-0.53539,-1.3705,-1.9658,-1.6415,NaN,-1.0163,NaN,2.2384,0.82625,0.72019,0.12218,2.5246,3.0551,NaN,NaN,NaN,-2.2744,-0.28077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,-1.9272,-1.3048,-1.0623,-2.077,-2.2486,-2.3092,-1.0556,-0.66636,NaN,NaN,NaN,0.90269,-1.1547,-2.7621,-1.9701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,-3.1163,NaN,-0.67121,-2.1878,-1.9349,1.6466,-1.103,NaN,NaN,1.529,0.00065721,-0.13057,NaN,-2.5321,NaN,0.35479,NaN,NaN,NaN,1.7999,1.8205,1.4166,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,2.2409,NaN,NaN,NaN,2.9852,-3.0176,2.8012,-2.9182,NaN,1.7643,NaN,NaN,-1.0064,-1.2981,NaN,-2.0388,NaN,-0.084745,-0.094283,NaN,1.7485,2.2797,NaN,0.77292,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,1.2649,NaN,NaN,NaN,1.8273,2.0831,2.0234,NaN,1.5991,1.9159,2.7105,-1.5205,-1.692,-0.81089,-2.742,3.1149,2.7239,2.1507,-0.074557,-0.54237,NaN,1.5416,NaN,0.4806,NaN,NaN,NaN,NaN,0
NaN,NaN,0.78253,NaN,NaN,NaN,1.5636,2.2361,2.213,2.8185,NaN,NaN,NaN,NaN,-2.191,-2.6249,0.99739,2.6741,2.6892,2.6122,2.2142,-0.57212,-0.33115,0.62562,1.5372,1.7783,0.42029,0.41081,NaN,NaN,NaN,0
NaN,0.32236,0.32236,NaN,NaN,NaN,NaN,1.3286,0.40649,-0.42456,NaN,-1.9758,-1.5827,-1.3502,-0.24295,NaN,1.9486,NaN,1.6221,3.0673,NaN,-1.8671,NaN,-0.22301,1.682,2.218,NaN,1.4879,0.57005,NaN,NaN,0
