NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.18711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.32723,NaN,-0.0044919,-2.2519,NaN,-1.9817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5293,NaN,-1.253,NaN,-2.0164,NaN,1.2558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61903,1.057,1.5367,NaN,NaN,NaN,-2.2538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.86478,0.86478,NaN,NaN,NaN,-0.4446,-0.8394,-2.7784,NaN,-2.3028,2.9205,2.1395,1.8636,1.6711,NaN,NaN,NaN,NaN,-1.9032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.36869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.5095,-1.5996,-1.1428,NaN,NaN,-0.57525,2.2968,NaN,NaN,NaN,2.0094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-0.69587,NaN,NaN,NaN,NaN,NaN,NaN,2.0873,-2.9489,-3.1113,-2.3985,-1.1773,-0.45975,-0.26689,NaN,-0.37031,-0.40708,NaN,-0.11539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,0.010886,NaN,-2.5414,NaN,NaN,-2.5985,2.3886,2.8841,2.9831,-2.8106,NaN,-0.76916,-0.78359,NaN,NaN,NaN,0.20797,0.62342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-0.39099,-1.289,NaN,NaN,-3.0767,NaN,2.8659,NaN,3.1224,3.028,NaN,NaN,-0.19447,NaN,NaN,NaN,NaN,-0.78612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.16473,NaN,NaN,NaN,-3.0888,NaN,2.2645,2.2385,2.3599,3.0012,3.0277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.48451,-0.48451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.073812,NaN,2.0022,NaN,NaN,2.9752,1.9096,2.0711,1.2925,-2.8182,NaN,NaN,-2.0501,NaN,NaN,NaN,2.7806,NaN,NaN,-1.8795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-0.14537,0.22974,2.0022,NaN,NaN,2.9141,2.3769,2.5533,1.1935,NaN,NaN,NaN,NaN,-2.2344,NaN,NaN,NaN,-0.89946,1.0923,3.1403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-2.4357,NaN,NaN,NaN,2.2885,NaN,2.953,2.681,-1.7596,-1.4846,NaN,NaN,NaN,-1.4738,-1.4738,NaN,NaN,NaN,-1.8566,NaN,-2.5616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,-2.4321,NaN,NaN,1.7843,NaN,NaN,-2.8558,NaN,-1.4773,-1.0004,-1.8386,2.268,NaN,-1.3975,-1.0611,NaN,NaN,NaN,NaN,-2.1472,-2.3518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,2.1475,2.1475,NaN,NaN,-2.6151,NaN,NaN,NaN,NaN,NaN,-2.4861,-1.4952,-1.2894,NaN,NaN,NaN,NaN,NaN,NaN,3.052,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,-2.4462,NaN,NaN,-2.9955,NaN,-2.6623,-2.5097,NaN,NaN,NaN,NaN,-2.0737,-1.7145,NaN,1.6394,NaN,-3.0213,-2.5111,NaN,-2.9303,-2.748,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,-1.5798,NaN,NaN,NaN,2.7768,2.9324,-2.9583,-0.23013,NaN,NaN,NaN,NaN,NaN,-2.6706,NaN,2.5976,1.9725,-3.1006,-2.5267,-2.4336,-2.1848,-2.4164,-2.7386,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,2.1026,2.6912,NaN,NaN,NaN,-0.29876,NaN,NaN,NaN,NaN,NaN,2.9716,2.7728,-1.9145,2.826,NaN,-2.0652,-1.8215,NaN,-2.8569,-3.0618,NaN,NaN,NaN,0
NaN,1.6534,NaN,NaN,NaN,NaN,NaN,NaN,2.8208,NaN,NaN,NaN,NaN,0.8775,0.25599,2.7542,-2.0767,NaN,NaN,2.2998,0.57373,NaN,NaN,NaN,-2.6111,2.9937,-2.7441,1.588,NaN,0
NaN,0.95998,NaN,NaN,NaN,-2.6135,NaN,NaN,2.2413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3809,NaN,NaN,0.32922,0.13006,0.60344,0.6317,1.4676,NaN,-3.0136,-2.7931,NaN,-0.01457,0
NaN,0.86149,NaN,NaN,NaN,2.1424,NaN,NaN,1.6142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.30068,0.0034086,-0.81904,2.0933,-2.6833,-2.344,-2.2772,-2.6144,NaN,NaN,0
-2.1205,NaN,NaN,NaN,0.36177,NaN,NaN,NaN,1.0314,1.0314,NaN,NaN,NaN,NaN,NaN,NaN,-2.514,NaN,2.099,NaN,0.25474,-1.4037,-2.0147,NaN,-2.1814,-2.4067,-3.0919,2.121,1.7986,0
NaN,NaN,-2.8868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.078934,-0.81937,-1.9781,-1.6822,-3.024,-2.7714,3.0398,2.6499,2.5016,NaN,NaN,NaN,2.8625,NaN,-2.6361,-2.3606,2.3318,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.5041,-3.0679,NaN,2.1033,1.3749,-0.48764,1.3138,1.9104,0.58477,2.2901,2.8915,2.7297,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
