NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0151,2.0151,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.8756,-2.4695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.0691,-2.4678,-2.7806,-2.6616,-2.7426,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.5173,3.0324,2.4436,2.9051,-2.9646,NaN,NaN,-2.9631,-3.0302,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,-1.3332,-0.4072,-1.486,NaN,NaN,1.8199,1.7605,NaN,NaN,NaN,-3.0345,-3.0345,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,-0.55753,NaN,NaN,-0.16039,-1.9715,NaN,0.83383,NaN,NaN,NaN,-2.9858,-2.9858,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.72933,0.30042,NaN,NaN,0.68189,-0.1624,-1.3204,-1.2646,0.2398,NaN,NaN,NaN,-2.137,-2.137,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,1.2704,1.3393,NaN,1.9171,NaN,0.50499,0.49122,NaN,NaN,-2.9609,-2.7114,NaN,NaN,-2.6337,2.0729,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,1.6013,1.5896,2.1139,0.87054,NaN,NaN,1.4536,2.0882,NaN,-2.9858,-2.3686,-1.3016,-2.4432,0.38582,0.94253,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.34077,0.6827,NaN,NaN,-3.1296,-2.5131,NaN,NaN,-2.9102,2.9974,-2.5919,-2.456,NaN,-2.9148,1.0717,1.4592,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.40194,0.50195,NaN,NaN,-2.8127,2.7621,3.0265,3.0738,3.1363,2.7748,0.22687,NaN,NaN,0.1376,0.3386,1.4918,NaN,NaN,NaN,NaN,NaN,NaN,0
-2.2342,-0.95708,0.019397,NaN,2.2781,2.1288,2.0758,-2.9886,NaN,NaN,-1.7966,-0.78673,-0.92917,NaN,0.10532,-1.365,-2.3278,-3.115,-3.0907,2.7659,NaN,-0.54582,NaN,0
-2.2775,-1.9537,-2.9316,-3.1043,2.3437,2.2217,1.3975,0.060388,-0.50293,-1.185,-3.0005,1.7962,1.4364,NaN,3.1223,NaN,-2.1208,-2.5044,-2.292,NaN,NaN,-0.022501,NaN,0
-1.8996,-1.8146,-2.5895,3.0322,2.2857,1.33,0.43884,NaN,NaN,-1.2409,-2.367,2.9654,NaN,-0.068803,NaN,-2.2747,-2.1091,NaN,NaN,0.30447,0.045191,NaN,NaN,0
-1.1069,NaN,NaN,NaN,NaN,-2.8863,0.025038,-0.15222,NaN,NaN,1.9021,1.6725,NaN,NaN,-0.37359,-2.3271,-2.0161,NaN,NaN,-0.35369,0.53095,1.7611,NaN,0
NaN,2.4581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9186,1.7854,1.4549,1.3656,1.9943,-1.3023,-2.0314,NaN,NaN,NaN,-0.4026,NaN,-0.7702,NaN,0
NaN,2.6994,2.7954,2.8174,-2.2994,2.8093,-2.3466,NaN,2.8558,3.0367,2.7711,1.7958,1.3354,1.534,NaN,-2.723,NaN,1.5474,-1.4026,-1.2704,NaN,-1.2682,-0.46055,0
NaN,2.5134,NaN,NaN,NaN,NaN,NaN,0.44376,2.3192,-3.1372,-3.0194,0.71082,1.5924,2.0197,NaN,-2.6881,NaN,1.8448,-3.1281,NaN,-1.281,-0.79939,NaN,0
NaN,-0.075599,-0.075599,NaN,NaN,NaN,NaN,NaN,2.2237,2.7624,NaN,-2.0489,NaN,2.0674,3.0465,-2.9496,NaN,2.5458,NaN,-1.5984,-2.1698,NaN,NaN,0
NaN,2.2412,2.2412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.0036,-2.0746,NaN,NaN,1.6134,0.52318,0.19393,NaN,NaN,-1.3983,-2.6212,-2.5761,NaN,0
NaN,-3.0408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.2829,-2.6348,NaN,0.12071,0.43381,0.66709,0.6915,-2.5967,-2.2754,NaN,-2.3417,-2.4352,0
2.8777,NaN,-2.7963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.21107,-1.3636,-0.68685,-0.31268,0.46288,0.46475,0.38628,NaN,NaN,NaN,-2.2955,-2.2047,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3282,-0.1981,-1.4296,0.69833,0.80141,1.263,NaN,-2.2945,-1.7558,NaN,NaN,0
0.63945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.93466,NaN,0.00043282,0.69383,-1.2034,NaN,NaN,NaN,NaN,0
0.63945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
