NaN,0.61701,0.61701,NaN,NaN,-2.3414,NaN,NaN,-0.82284,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,3.057,2.7388,NaN,-0.038118,NaN,-0.87942,NaN,-1.6451,-1.0991,NaN,NaN,0
NaN,NaN,NaN,NaN,2.2353,1.8185,0.61427,0.56476,0.1765,-1.0331,-1.5957,-1.5173,-1.4246,NaN,NaN,0
NaN,NaN,NaN,2.8472,NaN,1.0622,NaN,0.59749,0.78402,NaN,-1.7388,-1.1641,-0.84692,-0.62357,NaN,0
NaN,NaN,-1.398,NaN,0.56396,NaN,NaN,NaN,1.9436,-2.2166,-1.4412,-0.69437,-0.3994,-0.55789,NaN,0
NaN,-1.2944,-1.2944,NaN,-0.32588,NaN,NaN,NaN,0.38075,-1.2106,0.52671,0.45978,0.20598,-0.6223,NaN,0
NaN,-1.0221,-0.35193,NaN,1.123,NaN,NaN,0.49731,-0.42955,-2.7551,-1.1987,1.3307,0.63086,0.7057,0.26638,0
NaN,NaN,1.3028,1.287,1.305,0.86574,0.19609,-0.40542,-1.1327,-2.8872,-1.8545,2.9829,0.65977,1.3465,0.79197,0
NaN,NaN,1.558,NaN,1.4525,1.0978,0.92845,-0.83639,-2.2311,NaN,-2.257,-0.23385,NaN,0.8531,NaN,0
NaN,NaN,NaN,0.17932,1.7011,0.86729,NaN,-0.63467,-0.8205,-1.3229,0.20545,0.054204,0.67486,NaN,NaN,0
NaN,NaN,-2.135,-2.3755,-2.4342,NaN,1.7914,-3.0649,-2.922,-1.5715,0.25959,0.42643,NaN,2.3966,2.9027,0
-0.9954,NaN,-2.8131,-2.8066,-1.4624,-0.18477,-1.3845,2.5838,-2.439,-1.4539,NaN,NaN,1.655,NaN,NaN,0
-0.14667,-1.2948,3.015,NaN,-1.078,-0.033044,-2.8321,-3.0515,-2.3765,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,1.7913,NaN,NaN,NaN,-0.95886,-2.6243,-2.224,-1.4983,NaN,-2.0629,-0.9985,0.034266,0.53215,NaN,0
NaN,1.3989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
