NaN,2.5872,NaN,NaN,NaN,-1.0681,NaN,NaN,-0.80378,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,2.5872,NaN,NaN,-2.721,NaN,-2.2163,-1.0917,-1.5147,-1.383,-2.3732,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,-1.3238,-2.9081,1.6004,-2.8349,-0.48875,-2.2006,-1.5123,-2.2107,-2.0961,NaN,NaN,0
NaN,NaN,NaN,-0.69573,NaN,NaN,NaN,2.7671,2.7752,NaN,-2.2402,-3.1155,-2.517,2.1537,NaN,0
NaN,NaN,0.20944,NaN,NaN,NaN,NaN,NaN,3.0629,-2.7958,-2.0957,-0.0058549,-0.24288,0.3184,NaN,0
NaN,-0.073411,-0.073411,NaN,-2.0952,NaN,NaN,3.0343,2.9797,2.7289,2.5831,0.9856,0.58012,0.24559,NaN,0
NaN,0.00060485,0.00060485,NaN,-2.6094,NaN,3.1348,-2.9571,2.9081,2.7882,1.5638,0.85563,0.62564,-0.22421,-1.0658,0
NaN,NaN,-2.5499,NaN,1.3358,NaN,1.9911,2.9356,2.5974,2.151,0.92415,0.54748,0.40994,0.23206,-1.3691,0
NaN,NaN,-2.5014,NaN,0.86075,1.0069,1.2122,NaN,NaN,NaN,1.0068,0.14264,-0.15646,NaN,NaN,0
NaN,NaN,-1.4964,-0.92429,-0.20939,0.4914,0.67903,0.52973,NaN,0.43777,0.21834,-0.023594,0.020776,NaN,2.5925,0
NaN,NaN,-0.82284,-0.70356,-0.81379,-0.32437,-0.3401,-0.35591,NaN,-0.35235,0.1843,-0.20749,NaN,-2.0236,2.5925,0
2.6094,2.2451,2.2571,-0.41075,-0.57154,-0.52794,-0.80571,-0.98453,-0.99504,-0.50114,NaN,NaN,-2.2,NaN,NaN,0
2.041,2.3141,2.1584,NaN,-0.65585,-0.78116,-1.5587,-2.0011,-1.9001,-1.7903,NaN,NaN,NaN,NaN,NaN,0
NaN,1.8559,NaN,NaN,NaN,-1.162,-2.0421,-2.8316,-2.7496,NaN,-1.832,0.85363,0.47868,0.29436,NaN,0
NaN,0.37819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1416,3.1416
