NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.58405,0.49661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47299,0.35983,0.48542,0.4255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41628,0.37774,NaN,0.49671,NaN,NaN,0.41379,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27148,0.37752,NaN,NaN,0.17569,NaN,NaN,NaN,0.41379,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.63893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0.40086,0.48871,0.41451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.22124,0.35594,NaN,0.53736,0.41311,0.47859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14012,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,0.5443,0.40945,0.43629,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0.035025,0.023346,NaN,NaN,0.6227,NaN,0.57918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,0.29955,0.38131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36311,0.36311,NaN,NaN,NaN,NaN,NaN,0
0.5318,0.48986,0.3098,0.22243,0.24181,0.43567,0.34026,0.12677,4.4409e-17,4.4409e-17,3.7007e-17,NaN,NaN,NaN,NaN,NaN,0.28895,NaN,NaN,NaN,NaN,0,NaN,0
0.42209,0.41707,0.36388,0.16649,0.18005,NaN,NaN,0.10506,5.5511e-17,NaN,5.5511e-17,NaN,NaN,0.19225,NaN,NaN,0.3375,NaN,NaN,NaN,NaN,NaN,NaN,0
0.59165,NaN,NaN,NaN,0,NaN,NaN,3.7007e-17,NaN,NaN,NaN,3.7007e-17,0.19225,NaN,0.1429,0.14851,0.18713,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13359,NaN,NaN,NaN,1.1102e-16,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25228,0.26765,0.36939,NaN,NaN,NaN,NaN,NaN,3.7007e-17,NaN,NaN,NaN,NaN,NaN,0.29054,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.32004,0.40418,0.40652,0.38736,0.28454,NaN,0.064991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39937,NaN,0.3273,0.19978,0.088949,NaN,0.2209,NaN,NaN,NaN,NaN,0.53912,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28964,0.38909,NaN,0.28454,0.12571,0.14574,0.2209,NaN,NaN,NaN,0.31987,0.53912,0.51018,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23108,NaN,NaN,NaN,NaN,0.15356,NaN,NaN,0.20372,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21159,NaN,5.5511e-17,0.1974,NaN,NaN,NaN,NaN,0.12646,0.15841,NaN,0.29403,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.49041,0.49041,0.049988,0.089645,NaN,0.26848,0.34655,0.21557,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.65903,NaN,NaN,NaN,0.30778,0.30778,0.23167,NaN,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18078,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
